Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,484858,-,-,-,51.45,5.46,1,20,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2018,1,1,10,30,6.1000000000000005,73,311,128,0,4.1000000000000005,73,311,0,128,2.571,87.2,79.77,0.2,999,9.8,212,6.1000000000000005,N/A
2018,1,1,11,30,6.9,107,319,184,4,4.6000000000000005,24,0,3,24,2.571,85.05,76.02,0.58,998,24.8,209,6.1000000000000005,N/A
2018,1,1,12,30,7.4,126,301,207,4,4.800000000000001,17,0,0,17,2.571,83.63,74.42,0.29,997,13,208,5.6000000000000005,N/A
2018,1,1,13,30,7.800000000000001,108,366,202,6,5,9,0,3,9,2.571,82.47,75.12,1.86,996,16.900000000000002,204,4.9,N/A
2018,1,1,14,30,7.7,84,340,155,9,5.1000000000000005,7,0,3,7,2.571,83.89,78.05,1.87,995,12.8,196,3.7,N/A
2018,1,1,15,30,6.800000000000001,55,175,76,6,5.2,5,0,3,5,2.571,89.29,82.94,0.05,994,19.200000000000003,183,2.5,N/A
2018,1,1,16,30,6,0,0,0,6,5.1000000000000005,0,0,0,0,2.571,94.27,89.18,2.31,993,3,162,1.8,N/A
2018,1,1,17,30,5.5,0,0,0,6,5.1000000000000005,0,0,0,0,2.571,97.54,97.37,0.17,993,12.700000000000001,140,1.6,N/A
2018,1,1,18,30,5,0,0,0,7,4.800000000000001,0,0,0,0,2.571,98.96000000000001,105.99000000000001,0.76,993,19.3,113,1,N/A
2018,1,1,19,30,4.7,0,0,0,4,4.4,0,0,0,0,2.571,98.12,115.13,2.0100000000000002,993,3.1,202,1.1,N/A
2018,1,1,20,30,4.7,0,0,0,6,4.2,0,0,0,0,2.571,96.72,124.46000000000001,0.44,994,5.1000000000000005,302,2.5,N/A
2018,1,1,21,30,4.9,0,0,0,4,4.4,0,0,0,0,2.571,96.60000000000001,133.56,1.27,996,24.3,290,3.6,N/A
2018,1,1,22,30,5.1000000000000005,0,0,0,7,4.7,0,0,0,0,2.571,97.56,141.84,1.6300000000000001,997,1.6,279,4,N/A
2018,1,1,23,30,4.9,0,0,0,7,4.800000000000001,0,0,0,0,2.571,99.08,148.29,0.64,998,23.700000000000003,271,4.1000000000000005,N/A
2018,1,2,0,30,4.800000000000001,0,0,0,1,4.5,0,0,0,0,2.571,97.83,151.39000000000001,0.47000000000000003,999,17,268,4.1000000000000005,N/A
2018,1,2,1,30,4.6000000000000005,0,0,0,4,4.3,0,0,0,0,2.571,97.63,150.01,0.75,1000,24.1,261,3.8000000000000003,N/A
2018,1,2,2,30,4.800000000000001,0,0,0,4,4.3,0,0,0,0,2.571,96.58,144.70000000000002,1.05,1001,11.700000000000001,259,4,N/A
2018,1,2,3,30,5,0,0,0,4,4.5,0,0,0,0,2.571,96.74000000000001,136.99,1.29,1002,0.7000000000000001,264,4.3,N/A
2018,1,2,4,30,5.2,0,0,0,4,4.7,0,0,0,0,2.571,96.4,128.12,0.67,1003,2.9000000000000004,271,4.7,N/A
2018,1,2,5,30,5.300000000000001,0,0,0,4,4.800000000000001,0,0,0,0,2.571,96.36,118.82000000000001,2.3000000000000003,1004,24.3,275,5,N/A
2018,1,2,6,30,5.1000000000000005,0,0,0,0,4.7,0,0,0,0,2.571,97.48,109.56,1.3,1005,15.4,275,4.9,N/A
2018,1,2,7,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,2.571,97.86,100.68,0.26,1006,6.5,271,4.6000000000000005,N/A
2018,1,2,8,30,4.5,0,0,0,4,4.1000000000000005,0,0,0,0,2.571,97.39,92.53,2.19,1007,22.200000000000003,266,4.4,N/A
2018,1,2,9,30,4.7,34,208,51,4,3.9000000000000004,4,0,3,4,2.571,94.82000000000001,85.27,2,1008,13.600000000000001,260,4.2,N/A
2018,1,2,10,30,5.4,58,460,140,4,4.3,10,0,3,10,2.571,92.41,79.72,0.24,1009,9.9,251,3.9000000000000004,N/A
2018,1,2,11,30,5.9,69,574,208,7,4.6000000000000005,10,0,3,10,2.571,91.52,75.95,0.5700000000000001,1009,24.5,240,3.9000000000000004,N/A
2018,1,2,12,30,6.300000000000001,72,618,239,6,4.7,12,0,0,12,2.571,89.52,74.33,0.22,1008,12.100000000000001,233,4.1000000000000005,N/A
2018,1,2,13,30,6.5,71,595,225,6,4.5,11,0,3,11,2.571,86.78,75.02,1.74,1008,16.1,228,4.2,N/A
2018,1,2,14,30,6.300000000000001,61,527,171,6,4.2,9,0,3,9,2.571,86.72,77.94,1.74,1008,12.200000000000001,221,3.9000000000000004,N/A
2018,1,2,15,30,5.800000000000001,43,349,87,7,4.2,6,0,3,6,2.571,89.27,82.81,2.48,1007,18.7,209,3.7,N/A
2018,1,2,16,30,5.4,0,0,0,7,4.3,0,0,0,0,2.571,92.32000000000001,89.05,2.18,1006,2.5,197,4,N/A
2018,1,2,17,30,5.1000000000000005,0,0,0,6,4.3,0,0,0,0,2.571,94.88,97.23,0.05,1005,12.3,188,4.4,N/A
2018,1,2,18,30,5,0,0,0,6,4.2,0,0,0,0,2.571,94.86,105.85000000000001,0.66,1004,19,183,5,N/A
2018,1,2,19,30,5.2,0,0,0,6,4.1000000000000005,0,0,0,0,2.571,92.9,114.99000000000001,1.9000000000000001,1002,3,186,6.1000000000000005,N/A
2018,1,2,20,30,5.4,0,0,0,6,4.3,0,0,0,0,2.571,92.42,124.32000000000001,0.34,1000,5.1000000000000005,196,7,N/A
2018,1,2,21,30,5.5,0,0,0,6,4.5,0,0,0,0,2.571,93.33,133.42000000000002,1.19,999,24.400000000000002,202,6.7,N/A
2018,1,2,22,30,5.7,0,0,0,6,4.800000000000001,0,0,0,0,2.571,93.84,141.71,1.57,997,1.9000000000000001,201,5.9,N/A
2018,1,2,23,30,6.1000000000000005,0,0,0,6,5.2,0,0,0,0,2.571,93.95,148.17000000000002,0.62,995,24.3,197,5.800000000000001,N/A
2018,1,3,0,30,6.4,0,0,0,6,6,0,0,0,0,2.571,96.98,151.3,0.53,994,17.900000000000002,196,6,N/A
2018,1,3,1,30,9,0,0,0,8,7.5,0,0,0,0,2.571,90.08,149.95000000000002,0.89,990,25,202,7.9,N/A
2018,1,3,2,30,10.4,0,0,0,8,9,0,0,0,0,2.571,91.34,144.67000000000002,1.19,986,12.5,212,9.5,N/A
2018,1,3,3,30,11.100000000000001,0,0,0,4,9.9,0,0,0,0,2.571,92.08,136.98,1.42,984,1.4000000000000001,226,10,N/A
2018,1,3,4,30,11,0,0,0,6,10.4,0,0,0,0,2.571,96.4,128.12,0.79,983,3.6,248,9.9,N/A
2018,1,3,5,30,9.3,0,0,0,1,9.200000000000001,0,0,0,0,2.571,99.09,118.82000000000001,2.41,984,24.900000000000002,266,9.3,N/A
2018,1,3,6,30,7.5,0,0,0,6,6.1000000000000005,0,0,0,0,2.571,90.71000000000001,109.56,1.4000000000000001,985,16,264,8.5,N/A
2018,1,3,7,30,6.7,0,0,0,7,4.6000000000000005,0,0,0,0,2.571,86.58,100.67,0.35000000000000003,986,6.9,260,8.3,N/A
2018,1,3,8,30,6.2,0,0,0,4,3.6,0,0,0,0,2.571,83.16,92.51,2.27,986,22.6,257,8.5,N/A
2018,1,3,9,30,6.300000000000001,36,31,39,4,3.6,5,0,3,5,2.571,82.93,85.24,2.06,986,13.8,254,9.1,N/A
2018,1,3,10,30,6.7,92,90,108,4,4.2,11,0,3,11,2.571,84.06,79.67,0.27,986,10,254,10,N/A
2018,1,3,11,30,7.1000000000000005,132,131,164,6,4.7,10,0,3,10,2.571,84.7,75.88,0.56,987,24.200000000000003,257,10.8,N/A
2018,1,3,12,30,7.6000000000000005,147,167,192,4,4.9,18,0,0,18,2.571,82.73,74.24,0.14,988,11.200000000000001,262,11.100000000000001,N/A
2018,1,3,13,30,8,117,309,197,4,4.9,16,0,0,16,2.571,80.92,74.91,1.61,989,15.200000000000001,266,10.9,N/A
2018,1,3,14,30,8,95,264,151,4,5,12,0,3,12,2.571,81.2,77.82000000000001,1.59,991,11.5,267,10.4,N/A
2018,1,3,15,30,7.6000000000000005,61,85,72,4,5,7,0,3,7,2.571,83.5,82.69,2.34,992,18.1,267,9.700000000000001,N/A
2018,1,3,16,30,7.2,3,0,3,4,5,1,0,3,1,2.571,85.72,88.94,2.05,993,2.1,265,8.9,N/A
2018,1,3,17,30,6.9,0,0,0,4,5,0,0,0,0,2.571,87.47,97.09,2.48,994,12,263,8.4,N/A
2018,1,3,18,30,6.9,0,0,0,4,5,0,0,0,0,2.571,87.60000000000001,105.71000000000001,0.55,994,18.8,262,8,N/A
2018,1,3,19,30,6.9,0,0,0,4,5,0,0,0,0,2.571,87.95,114.85000000000001,1.8,995,2.8000000000000003,261,7.7,N/A
2018,1,3,20,30,6.800000000000001,0,0,0,4,5,0,0,0,0,2.571,88.04,124.18,0.25,995,5,261,7.300000000000001,N/A
2018,1,3,21,30,6.7,0,0,0,4,4.9,0,0,0,0,2.571,88.32000000000001,133.28,1.11,996,24.5,259,7.1000000000000005,N/A
2018,1,3,22,30,6.6000000000000005,0,0,0,4,4.9,0,0,0,0,2.571,88.64,141.57,1.51,996,2.3000000000000003,256,7,N/A
2018,1,3,23,30,6.4,0,0,0,4,4.800000000000001,0,0,0,0,2.571,89.55,148.03,0.6,996,25,253,6.5,N/A
2018,1,4,0,30,6.2,0,0,0,7,4.7,0,0,0,0,2.571,90.04,151.19,0.6,996,18.8,250,6.1000000000000005,N/A
2018,1,4,1,30,5.4,0,0,0,0,4.5,0,0,0,0,2.571,94.16,149.88,1.03,996,0.4,245,5.5,N/A
2018,1,4,2,30,5.2,0,0,0,7,4.5,0,0,0,0,2.571,94.96000000000001,144.63,1.33,996,13.4,244,5.300000000000001,N/A
2018,1,4,3,30,5,0,0,0,8,4.4,0,0,0,0,2.571,95.86,136.97,1.55,996,2.2,243,5.1000000000000005,N/A
2018,1,4,4,30,4.800000000000001,0,0,0,4,4.4,0,0,0,0,2.571,97.08,128.11,0.91,996,4.3,242,4.9,N/A
2018,1,4,5,30,4.800000000000001,0,0,0,7,4.4,0,0,0,0,2.571,97.47,118.82000000000001,2.52,995,25.5,236,4.6000000000000005,N/A
2018,1,4,6,30,4.9,0,0,0,4,4.5,0,0,0,0,2.571,97.46000000000001,109.55,1.5,995,16.5,230,4.4,N/A
2018,1,4,7,30,5.2,0,0,0,6,4.7,0,0,0,0,2.571,96.88,100.66,0.44,995,7.4,225,4.3,N/A
2018,1,4,8,30,5.5,0,0,0,6,5.1000000000000005,0,0,0,0,2.571,97.02,92.48,2.34,995,22.900000000000002,221,4.2,N/A
2018,1,4,9,30,6,36,149,48,6,5.4,5,0,3,5,2.571,96.01,85.19,2.12,994,14.100000000000001,218,3.9000000000000004,N/A
2018,1,4,10,30,6.4,57,434,136,7,5.7,8,0,3,8,2.571,95.12,79.61,0.29,993,10,207,3.5,N/A
2018,1,4,11,30,6.7,64,574,205,7,5.800000000000001,10,0,3,10,2.571,93.75,75.8,0.54,992,23.8,192,3.3000000000000003,N/A
2018,1,4,12,30,6.800000000000001,70,597,233,7,5.7,11,0,0,11,2.571,92.83,74.14,0.06,990,10.200000000000001,179,3.1,N/A
2018,1,4,13,30,7,78,524,216,7,5.9,53,0,0,53,2.571,92.7,74.79,1.48,989,14.4,186,3.2,N/A
2018,1,4,14,30,8.200000000000001,82,357,158,8,6.7,41,0,3,41,2.571,90.26,77.69,1.45,988,10.9,217,4.1000000000000005,N/A
2018,1,4,15,30,10,60,140,78,4,8.6,7,0,3,7,2.571,91.10000000000001,82.55,2.19,987,17.6,246,5.9,N/A
2018,1,4,16,30,10.700000000000001,10,4,10,7,10.100000000000001,10,4,5,10,2.571,95.89,88.82000000000001,1.9100000000000001,987,1.6,253,7.2,N/A
2018,1,4,17,30,10.200000000000001,0,0,0,8,9.600000000000001,0,0,0,0,2.571,96.35000000000001,96.95,2.36,988,11.600000000000001,253,7.4,N/A
2018,1,4,18,30,9.3,0,0,0,4,8.6,0,0,0,0,2.571,95.62,105.56,0.44,988,18.5,255,7.4,N/A
2018,1,4,19,30,8.4,0,0,0,4,7.300000000000001,0,0,0,0,2.571,92.52,114.7,1.69,989,2.7,256,7.5,N/A
2018,1,4,20,30,7.800000000000001,0,0,0,4,5.800000000000001,0,0,0,0,2.571,87.44,124.03,0.15,990,5,255,7.7,N/A
2018,1,4,21,30,7.4,0,0,0,4,4.9,0,0,0,0,2.571,84.25,133.13,1.03,990,24.700000000000003,252,7.7,N/A
2018,1,4,22,30,7.1000000000000005,0,0,0,1,4.7,0,0,0,0,2.571,84.59,141.42000000000002,1.45,991,2.7,249,7.4,N/A
2018,1,4,23,30,7,0,0,0,0,4.7,0,0,0,0,2.571,85.29,147.9,0.59,991,0.1,249,7.1000000000000005,N/A
2018,1,5,0,30,6.800000000000001,0,0,0,4,4.7,0,0,0,0,2.571,86.34,151.08,0.68,991,19.8,249,7,N/A
2018,1,5,1,30,6.2,0,0,0,4,4.7,0,0,0,0,2.571,89.88,149.8,1.17,992,1.4000000000000001,245,6.2,N/A
2018,1,5,2,30,6,0,0,0,7,4.7,0,0,0,0,2.571,91.62,144.59,1.48,992,14.4,241,5.800000000000001,N/A
2018,1,5,3,30,5.800000000000001,0,0,0,6,4.9,0,0,0,0,2.571,93.78,136.94,1.68,992,3,237,5.2,N/A
2018,1,5,4,30,6,0,0,0,7,5.1000000000000005,0,0,0,0,2.571,93.84,128.1,1.03,992,5,235,4.6000000000000005,N/A
2018,1,5,5,30,6.4,0,0,0,7,5.6000000000000005,0,0,0,0,2.571,94.67,118.81,0.07,992,0.5,234,3.9000000000000004,N/A
2018,1,5,6,30,7,0,0,0,7,6.300000000000001,0,0,0,0,2.571,95.01,109.54,1.6,992,17,235,3.9000000000000004,N/A
2018,1,5,7,30,7.7,0,0,0,7,6.9,0,0,0,0,2.571,94.94,100.64,0.52,992,7.800000000000001,238,4.6000000000000005,N/A
2018,1,5,8,30,8,0,0,0,6,7.5,0,0,0,0,2.571,96.34,92.45,2.41,992,23.200000000000003,240,4.9,N/A
2018,1,5,9,30,8.1,35,177,50,7,7.6000000000000005,5,0,3,5,2.571,96.60000000000001,85.15,2.17,993,14.200000000000001,239,5,N/A
2018,1,5,10,30,8.4,62,411,137,7,7.5,8,0,3,8,2.571,94.21000000000001,79.54,0.31,993,10,235,5,N/A
2018,1,5,11,30,8.700000000000001,73,541,206,4,7.6000000000000005,15,0,3,15,2.571,92.9,75.72,0.51,994,23.3,231,5,N/A
2018,1,5,12,30,9,80,562,235,7,7.7,11,0,0,11,2.571,91.31,74.04,2.5300000000000002,994,9.200000000000001,229,4.800000000000001,N/A
2018,1,5,13,30,8.9,86,505,219,6,7.5,10,0,0,10,2.571,90.95,74.67,1.34,994,13.5,226,4.4,N/A
2018,1,5,14,30,8.6,76,419,167,6,7.300000000000001,9,0,3,9,2.571,91.61,77.55,1.3,994,10.200000000000001,222,3.9000000000000004,N/A
2018,1,5,15,30,8,50,300,90,6,7,6,0,3,6,2.571,93.24,82.41,2.05,994,17.1,220,3.7,N/A
2018,1,5,16,30,7.300000000000001,13,43,14,6,6.300000000000001,1,29,3,2,2.571,93.34,88.68,1.78,994,1.2000000000000002,221,3.8000000000000003,N/A
2018,1,5,17,30,6.6000000000000005,0,0,0,4,5.800000000000001,0,0,0,0,2.571,94.34,96.8,2.23,995,11.3,222,3.7,N/A
2018,1,5,18,30,6,0,0,0,8,5.4,0,0,0,0,2.571,95.93,105.41,0.33,995,18.3,221,3.4000000000000004,N/A
2018,1,5,19,30,5.6000000000000005,0,0,0,0,5.2,0,0,0,0,2.571,97.41,114.55,1.59,996,2.6,219,3.4000000000000004,N/A
2018,1,5,20,30,5.4,0,0,0,0,5.2,0,0,0,0,2.571,98.49000000000001,123.88000000000001,0.06,997,5.1000000000000005,218,3.4000000000000004,N/A
2018,1,5,21,30,5.300000000000001,0,0,0,0,5.2,0,0,0,0,2.571,99.35000000000001,132.98,0.9500000000000001,997,24.900000000000002,219,3.4000000000000004,N/A
2018,1,5,22,30,5.1000000000000005,0,0,0,0,5.1000000000000005,0,0,0,0,2.571,100,141.27,1.4000000000000001,998,3.2,219,3.4000000000000004,N/A
2018,1,5,23,30,5,0,0,0,0,5,0,0,0,0,2.571,100,147.75,0.58,998,0.9,218,3.3000000000000003,N/A
2018,1,6,0,30,5,0,0,0,0,4.9,0,0,0,0,2.571,99.49000000000001,150.95000000000002,0.76,998,20.8,218,3.3000000000000003,N/A
2018,1,6,1,30,4.9,0,0,0,4,4.7,0,0,0,0,2.571,98.8,149.72,1.32,999,2.5,216,3.1,N/A
2018,1,6,2,30,4.800000000000001,0,0,0,7,4.6000000000000005,0,0,0,0,2.571,98.3,144.54,1.62,1000,15.3,213,2.8000000000000003,N/A
2018,1,6,3,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,2.571,97.61,136.91,1.82,1000,3.9000000000000004,209,2.6,N/A
2018,1,6,4,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,2.571,97.92,128.08,1.1500000000000001,1001,5.7,208,2.4000000000000004,N/A
2018,1,6,5,30,4.9,0,0,0,7,4.6000000000000005,0,0,0,0,2.571,97.73,118.79,0.18,1001,1.1,209,2.1,N/A
2018,1,6,6,30,5,0,0,0,7,4.7,0,0,0,0,2.571,97.75,109.52,1.69,1002,17.5,209,1.7000000000000002,N/A
2018,1,6,7,30,5,0,0,0,7,4.7,0,0,0,0,2.571,98.2,100.61,0.6,1003,8.200000000000001,208,1.2000000000000002,N/A
2018,1,6,8,30,5.1000000000000005,0,0,0,7,4.800000000000001,0,0,0,0,2.571,97.62,92.41,2.48,1003,23.6,210,1,N/A
2018,1,6,9,30,5,33,226,53,7,4.6000000000000005,5,0,3,5,2.571,97.37,85.09,2.22,1004,14.4,224,0.9,N/A
2018,1,6,10,30,5.1000000000000005,58,447,140,7,4.3,7,0,3,7,2.571,94.88,79.47,0.33,1005,9.9,268,0.6000000000000001,N/A
2018,1,6,11,30,5.2,71,548,208,7,4.4,9,0,3,9,2.571,94.33,75.62,0.48,1006,22.8,329,0.7000000000000001,N/A
2018,1,6,12,30,5.300000000000001,77,584,238,7,4.4,10,0,0,10,2.571,94.25,73.92,2.43,1006,8.1,188,1.3,N/A
2018,1,6,13,30,5.4,74,577,228,7,4.5,11,0,0,11,2.571,93.89,74.54,1.19,1006,12.600000000000001,23,1.9000000000000001,N/A
2018,1,6,14,30,5.300000000000001,65,510,176,7,4.5,9,0,3,9,2.571,94.61,77.41,1.1400000000000001,1007,9.5,31,2.2,N/A
2018,1,6,15,30,5.1000000000000005,46,357,94,7,4.5,6,0,3,6,2.571,95.67,82.26,1.9000000000000001,1008,16.5,36,2.3000000000000003,N/A
2018,1,6,16,30,4.9,13,60,14,7,4.4,2,0,3,2,2.571,96.60000000000001,88.53,1.6400000000000001,1008,0.8,39,2.3000000000000003,N/A
2018,1,6,17,30,4.9,0,0,0,4,4.4,0,0,0,0,2.571,96.46000000000001,96.64,2.11,1009,11,41,2.5,N/A
2018,1,6,18,30,4.9,0,0,0,7,4.4,0,0,0,0,2.571,96.43,105.25,0.22,1010,18.2,42,2.7,N/A
2018,1,6,19,30,4.800000000000001,0,0,0,7,4.3,0,0,0,0,2.571,96.88,114.39,1.48,1011,2.5,39,2.9000000000000004,N/A
2018,1,6,20,30,4.7,0,0,0,7,4.3,0,0,0,0,2.571,97.04,123.72,2.5300000000000002,1012,5.2,36,3.1,N/A
2018,1,6,21,30,4.4,0,0,0,7,4.1000000000000005,0,0,0,0,2.571,97.84,132.82,0.88,1013,25.200000000000003,35,3.5,N/A
2018,1,6,22,30,4.2,0,0,0,7,3.8000000000000003,0,0,0,0,2.571,97.2,141.11,1.35,1014,3.7,35,3.7,N/A
2018,1,6,23,30,3.8000000000000003,0,0,0,7,3.4000000000000004,0,0,0,0,2.571,97.51,147.6,0.58,1015,1.8,35,3.9000000000000004,N/A
2018,1,7,0,30,3.7,0,0,0,7,3.1,0,0,0,0,2.571,95.56,150.82,0.85,1015,21.900000000000002,35,4.1000000000000005,N/A
2018,1,7,1,30,3.2,0,0,0,7,2.7,0,0,0,0,2.571,96.65,149.63,1.48,1016,3.6,39,4.5,N/A
2018,1,7,2,30,3,0,0,0,7,2.4000000000000004,0,0,0,0,2.571,95.9,144.48,1.77,1017,16.3,42,4.800000000000001,N/A
2018,1,7,3,30,2.7,0,0,0,4,2.1,0,0,0,0,2.571,95.63,136.88,1.95,1017,4.7,43,4.9,N/A
2018,1,7,4,30,2.3000000000000003,0,0,0,4,1.7000000000000002,0,0,0,0,2.571,95.67,128.06,1.27,1018,6.4,42,5.1000000000000005,N/A
2018,1,7,5,30,1.8,0,0,0,4,1.2000000000000002,0,0,0,0,2.571,95.66,118.77,0.29,1019,1.7000000000000002,42,5.4,N/A
2018,1,7,6,30,1.2000000000000002,0,0,0,4,0.5,0,0,0,0,2.571,95.34,109.49000000000001,1.79,1020,18,42,5.5,N/A
2018,1,7,7,30,0.6000000000000001,0,0,0,4,-0.2,0,0,0,0,2.571,94.19,100.58,0.68,1021,8.6,44,5.5,N/A
2018,1,7,8,30,0.2,0,0,0,8,-1,0,0,0,0,2.571,91.92,92.36,2.54,1022,23.8,46,5.5,N/A
2018,1,7,9,30,0.6000000000000001,28,350,58,7,-1.4000000000000001,5,0,3,5,2.571,86.56,85.02,2.2600000000000002,1023,14.600000000000001,49,5.7,N/A
2018,1,7,10,30,1.5,46,577,152,7,-1.4000000000000001,7,0,3,7,3.083,80.88,79.39,0.34,1023,9.8,54,6,N/A
2018,1,7,11,30,2.5,54,681,224,7,-1.5,9,0,3,9,3.083,74.87,75.52,0.44,1023,22.200000000000003,59,6.300000000000001,N/A
2018,1,7,12,30,3.1,56,717,256,7,-1.7000000000000002,95,0,0,95,3.083,70.73,73.8,2.32,1023,6.9,61,6.4,N/A
2018,1,7,13,30,3.3000000000000003,55,702,244,4,-1.9000000000000001,61,0,0,61,3.083,68.69,74.4,1.04,1023,11.700000000000001,62,6.4,N/A
2018,1,7,14,30,2.9000000000000004,49,645,191,0,-2,49,645,0,191,3.083,70.05,77.26,0.98,1023,8.8,60,6.1000000000000005,N/A
2018,1,7,15,30,2,37,502,106,0,-2,37,502,0,106,3.083,75.01,82.10000000000001,1.75,1024,16,59,5.7,N/A
2018,1,7,16,30,1,13,171,18,0,-2,13,171,0,18,3.083,80.42,88.38,1.51,1024,0.4,58,5.5,N/A
2018,1,7,17,30,0.4,0,0,0,0,-1.9000000000000001,0,0,0,0,3.083,84.28,96.48,1.98,1024,10.700000000000001,58,5.5,N/A
2018,1,7,18,30,0,0,0,0,4,-1.9000000000000001,0,0,0,0,3.083,86.93,105.09,0.11,1024,18,59,5.4,N/A
2018,1,7,19,30,-0.4,0,0,0,4,-2,0,0,0,0,3.083,88.83,114.23,1.3800000000000001,1024,2.4000000000000004,60,5.4,N/A
2018,1,7,20,30,-0.9,0,0,0,4,-2.2,0,0,0,0,3.083,90.81,123.56,2.44,1024,5.300000000000001,60,5.300000000000001,N/A
2018,1,7,21,30,-1.4000000000000001,0,0,0,4,-2.4000000000000004,0,0,0,0,3.083,92.68,132.66,0.81,1024,25.5,60,5.2,N/A
2018,1,7,22,30,-1.7000000000000002,0,0,0,4,-2.6,0,0,0,0,3.083,93.37,140.95000000000002,1.31,1024,4.3,60,5.2,N/A
2018,1,7,23,30,-1.8,0,0,0,4,-2.8000000000000003,0,0,0,0,3.083,92.8,147.45000000000002,0.59,1024,2.7,61,5.2,N/A
2018,1,8,0,30,-1.9000000000000001,0,0,0,1,-3,0,0,0,0,3.083,92.3,150.69,0.9500000000000001,1024,23.1,61,5.2,N/A
