Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,483741,-,-,-,51.45,5.42,0,21,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2018,1,1,10,30,6.800000000000001,107,315,183,4,4.6000000000000005,19,0,3,19,0.514,85.68,76.03,0.27,998,1,209,6.1000000000000005,N/A
2018,1,1,11,30,7.4,125,304,207,7,4.800000000000001,10,0,0,10,0.514,83.7,74.42,0.26,997,0.8,208,5.6000000000000005,N/A
2018,1,1,12,30,7.800000000000001,107,369,202,6,5,9,0,3,9,0.514,82.55,75.11,0.26,996,0.9,204,4.9,N/A
2018,1,1,13,30,7.7,84,340,155,9,5.2,7,0,3,7,0.514,83.97,78.04,0.27,995,1.3,196,3.7,N/A
2018,1,1,14,30,6.800000000000001,55,175,77,6,5.2,5,0,3,5,0.514,89.41,82.92,0.29,994,1.8,183,2.5,N/A
2018,1,1,15,30,6,0,0,0,6,5.2,0,0,0,0,0.514,94.33,89.16,0.31,993,2.3000000000000003,162,1.8,N/A
2018,1,1,16,30,5.5,0,0,0,6,5.1000000000000005,0,0,0,0,0.514,97.41,97.35000000000001,0.35000000000000003,992,2.9000000000000004,140,1.6,N/A
2018,1,1,17,30,5,0,0,0,7,4.800000000000001,0,0,0,0,0.514,98.81,105.97,0.39,992,3.4000000000000004,113,0.9,N/A
2018,1,1,18,30,4.7,0,0,0,7,4.4,0,0,0,0,0.514,98.16,115.11,0.43,993,4,202,1.1,N/A
2018,1,1,19,30,4.7,0,0,0,6,4.2,0,0,0,0,0.514,96.85000000000001,124.43,0.47000000000000003,994,4.5,302,2.6,N/A
2018,1,1,20,30,4.9,0,0,0,7,4.4,0,0,0,0,0.514,96.77,133.54,0.51,996,5,290,3.7,N/A
2018,1,1,21,30,5.1000000000000005,0,0,0,7,4.800000000000001,0,0,0,0,0.514,97.62,141.82,0.55,997,5.5,279,4,N/A
2018,1,1,22,30,4.9,0,0,0,7,4.800000000000001,0,0,0,0,0.514,99,148.28,0.59,998,5.800000000000001,271,4.1000000000000005,N/A
2018,1,1,23,30,4.800000000000001,0,0,0,1,4.5,0,0,0,0,0.514,97.8,151.39000000000001,0.61,999,6,268,4.1000000000000005,N/A
2018,1,2,0,30,4.7,0,0,0,4,4.3,0,0,0,0,0.514,97.08,150.02,0.61,1000,5.9,261,3.9000000000000004,N/A
2018,1,2,1,30,4.800000000000001,0,0,0,4,4.3,0,0,0,0,0.514,96.77,144.71,0.59,1001,5.5,259,4,N/A
2018,1,2,2,30,5.1000000000000005,0,0,0,4,4.5,0,0,0,0,0.514,96.2,137.01,0.55,1002,5,264,4.3,N/A
2018,1,2,3,30,5.2,0,0,0,4,4.7,0,0,0,0,0.514,96.45,128.14000000000001,0.51,1003,4.5,271,4.7,N/A
2018,1,2,4,30,5.300000000000001,0,0,0,4,4.800000000000001,0,0,0,0,0.514,96.31,118.85000000000001,0.47000000000000003,1004,4,275,5,N/A
2018,1,2,5,30,5.1000000000000005,0,0,0,0,4.7,0,0,0,0,0.514,97.33,109.58,0.43,1005,3.4000000000000004,275,4.9,N/A
2018,1,2,6,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,0.514,97.69,100.7,0.39,1006,2.9000000000000004,271,4.6000000000000005,N/A
2018,1,2,7,30,4.5,0,0,0,4,4.1000000000000005,0,0,0,0,0.514,97.28,92.55,0.35000000000000003,1007,2.4000000000000004,266,4.3,N/A
2018,1,2,8,30,4.7,34,209,51,4,3.9000000000000004,5,0,3,5,0.514,94.83,85.28,0.32,1008,1.9000000000000001,260,4.2,N/A
2018,1,2,9,30,5.4,58,460,140,4,4.3,13,0,3,13,0.514,92.44,79.73,0.29,1009,1.4000000000000001,251,3.9000000000000004,N/A
2018,1,2,10,30,5.9,68,574,208,7,4.6000000000000005,10,0,3,10,0.514,91.42,75.96000000000001,0.27,1008,1,240,3.9000000000000004,N/A
2018,1,2,11,30,6.300000000000001,72,619,239,6,4.7,12,0,0,12,0.514,89.52,74.33,0.26,1008,0.8,233,4.1000000000000005,N/A
2018,1,2,12,30,6.5,71,596,225,6,4.5,11,0,3,11,0.514,86.84,75.01,0.26,1008,0.9,228,4.2,N/A
2018,1,2,13,30,6.300000000000001,61,528,172,6,4.3,9,0,3,9,0.514,86.74,77.93,0.27,1007,1.3,221,3.9000000000000004,N/A
2018,1,2,14,30,5.800000000000001,44,349,87,7,4.2,6,0,3,6,0.514,89.43,82.8,0.29,1007,1.8,209,3.7,N/A
2018,1,2,15,30,5.4,0,0,0,7,4.3,0,0,0,0,0.514,92.44,89.04,0.31,1006,2.3000000000000003,197,4,N/A
2018,1,2,16,30,5.1000000000000005,0,0,0,6,4.4,0,0,0,0,0.514,94.92,97.21000000000001,0.35000000000000003,1005,2.9000000000000004,188,4.4,N/A
2018,1,2,17,30,5,0,0,0,6,4.2,0,0,0,0,0.514,94.89,105.83,0.39,1004,3.4000000000000004,183,5.1000000000000005,N/A
2018,1,2,18,30,5.2,0,0,0,6,4.2,0,0,0,0,0.514,93,114.97,0.43,1002,4,186,6.1000000000000005,N/A
2018,1,2,19,30,5.4,0,0,0,6,4.3,0,0,0,0,0.514,92.59,124.3,0.47000000000000003,1000,4.5,196,7,N/A
2018,1,2,20,30,5.5,0,0,0,6,4.5,0,0,0,0,0.514,93.42,133.4,0.51,998,5,202,6.7,N/A
2018,1,2,21,30,5.7,0,0,0,6,4.800000000000001,0,0,0,0,0.514,94.05,141.69,0.55,997,5.5,201,5.9,N/A
2018,1,2,22,30,6.2,0,0,0,6,5.2,0,0,0,0,0.514,93.58,148.15,0.59,995,5.800000000000001,197,5.800000000000001,N/A
2018,1,2,23,30,6.5,0,0,0,6,6,0,0,0,0,0.514,96.88,151.29,0.61,994,6,196,6,N/A
2018,1,3,0,30,9,0,0,0,8,7.5,0,0,0,0,0.514,90.47,149.96,0.61,989,5.9,202,8,N/A
2018,1,3,1,30,10.4,0,0,0,8,9.1,0,0,0,0,0.514,91.48,144.68,0.59,986,5.5,212,9.5,N/A
2018,1,3,2,30,11.100000000000001,0,0,0,4,9.9,0,0,0,0,0.514,92.16,137,0.55,984,5,226,10,N/A
2018,1,3,3,30,11,0,0,0,6,10.4,0,0,0,0,0.514,96.36,128.14000000000001,0.51,983,4.5,248,9.9,N/A
2018,1,3,4,30,9.3,0,0,0,1,9.1,0,0,0,0,0.514,98.67,118.85000000000001,0.47000000000000003,984,4,266,9.3,N/A
2018,1,3,5,30,7.5,0,0,0,6,6.1000000000000005,0,0,0,0,0.514,90.56,109.58,0.43,985,3.4000000000000004,264,8.5,N/A
2018,1,3,6,30,6.7,0,0,0,7,4.6000000000000005,0,0,0,0,0.514,86.4,100.7,0.39,986,2.9000000000000004,260,8.4,N/A
2018,1,3,7,30,6.300000000000001,0,0,0,4,3.6,0,0,0,0,0.514,82.57000000000001,92.53,0.35000000000000003,986,2.4000000000000004,257,8.5,N/A
2018,1,3,8,30,6.300000000000001,36,30,39,4,3.6,5,0,3,5,0.514,83,85.25,0.32,986,1.9000000000000001,254,9.1,N/A
2018,1,3,9,30,6.7,92,90,108,4,4.2,11,0,3,11,0.514,84.11,79.68,0.29,986,1.4000000000000001,254,10,N/A
2018,1,3,10,30,7.1000000000000005,132,131,164,6,4.7,9,0,3,9,0.514,84.68,75.89,0.27,987,1,257,10.8,N/A
2018,1,3,11,30,7.7,147,169,192,4,4.800000000000001,18,0,0,18,0.514,82.12,74.24,0.26,988,0.8,262,11.200000000000001,N/A
2018,1,3,12,30,8,117,310,198,4,4.9,16,0,0,16,0.514,80.84,74.91,0.26,989,0.9,266,10.9,N/A
2018,1,3,13,30,8,95,264,151,4,5,12,0,3,12,0.514,81.11,77.81,0.27,991,1.3,267,10.4,N/A
2018,1,3,14,30,7.7,61,84,72,4,5,7,0,3,7,0.514,82.84,82.67,0.29,992,1.8,267,9.600000000000001,N/A
2018,1,3,15,30,7.2,3,0,3,4,5,3,0,5,3,0.514,85.63,88.92,0.31,993,2.3000000000000003,265,8.9,N/A
2018,1,3,16,30,7,0,0,0,4,5,0,0,0,0,0.514,86.8,97.07000000000001,0.35000000000000003,994,2.9000000000000004,263,8.4,N/A
2018,1,3,17,30,6.9,0,0,0,4,5,0,0,0,0,0.514,87.52,105.69,0.39,994,3.4000000000000004,262,8,N/A
2018,1,3,18,30,6.9,0,0,0,4,5,0,0,0,0,0.514,87.86,114.83,0.43,995,4,261,7.7,N/A
2018,1,3,19,30,6.800000000000001,0,0,0,4,4.9,0,0,0,0,0.514,87.97,124.15,0.47000000000000003,995,4.5,261,7.300000000000001,N/A
2018,1,3,20,30,6.7,0,0,0,4,4.9,0,0,0,0,0.514,88.2,133.26,0.51,995,5,259,7.1000000000000005,N/A
2018,1,3,21,30,6.6000000000000005,0,0,0,4,4.9,0,0,0,0,0.514,88.62,141.55,0.55,996,5.5,256,7,N/A
2018,1,3,22,30,6.4,0,0,0,4,4.800000000000001,0,0,0,0,0.514,89.54,148.02,0.59,996,5.800000000000001,253,6.5,N/A
2018,1,3,23,30,6.2,0,0,0,7,4.7,0,0,0,0,0.514,90.04,151.19,0.61,996,6,250,6.1000000000000005,N/A
2018,1,4,0,30,5.5,0,0,0,0,4.5,0,0,0,0,0.514,93.55,149.89000000000001,0.61,996,5.9,245,5.5,N/A
2018,1,4,1,30,5.2,0,0,0,7,4.5,0,0,0,0,0.514,95.03,144.65,0.59,996,5.5,244,5.300000000000001,N/A
2018,1,4,2,30,5,0,0,0,7,4.4,0,0,0,0,0.514,95.95,136.99,0.55,996,5,243,5.1000000000000005,N/A
2018,1,4,3,30,4.9,0,0,0,1,4.4,0,0,0,0,0.514,96.52,128.14000000000001,0.51,996,4.5,242,4.800000000000001,N/A
2018,1,4,4,30,4.800000000000001,0,0,0,7,4.5,0,0,0,0,0.514,97.60000000000001,118.85000000000001,0.47000000000000003,995,4,236,4.6000000000000005,N/A
2018,1,4,5,30,4.9,0,0,0,4,4.6000000000000005,0,0,0,0,0.514,97.60000000000001,109.58,0.43,995,3.4000000000000004,230,4.4,N/A
2018,1,4,6,30,5.2,0,0,0,6,4.800000000000001,0,0,0,0,0.514,97.03,100.68,0.39,995,2.9000000000000004,225,4.3,N/A
2018,1,4,7,30,5.6000000000000005,0,0,0,6,5.1000000000000005,0,0,0,0,0.514,96.46000000000001,92.5,0.35000000000000003,995,2.4000000000000004,221,4.2,N/A
2018,1,4,8,30,6,35,150,48,6,5.4,5,0,3,5,0.514,96.04,85.21000000000001,0.32,994,1.9000000000000001,218,3.8000000000000003,N/A
2018,1,4,9,30,6.4,57,436,136,7,5.7,8,0,3,8,0.514,95.10000000000001,79.62,0.29,993,1.4000000000000001,207,3.5,N/A
2018,1,4,10,30,6.7,64,574,205,7,5.800000000000001,10,0,3,10,0.514,93.71000000000001,75.81,0.27,992,1,192,3.3000000000000003,N/A
2018,1,4,11,30,6.800000000000001,70,596,233,7,5.7,11,0,0,11,0.514,92.83,74.15,0.26,990,0.8,179,3.1,N/A
2018,1,4,12,30,7.1000000000000005,79,520,215,7,5.9,26,0,0,26,0.514,92.28,74.79,0.25,989,0.9,186,3.2,N/A
2018,1,4,13,30,8.3,83,351,158,8,6.800000000000001,21,0,3,21,0.514,90.28,77.68,0.27,988,1.3,217,4.1000000000000005,N/A
2018,1,4,14,30,10,60,140,78,4,8.700000000000001,7,0,3,7,0.514,91.72,82.54,0.29,987,1.8,246,5.9,N/A
2018,1,4,15,30,10.700000000000001,10,5,10,7,10.100000000000001,10,5,5,10,0.514,95.89,88.8,0.31,987,2.3000000000000003,253,7.2,N/A
2018,1,4,16,30,10.100000000000001,0,0,0,8,9.600000000000001,0,0,0,0,0.514,96.83,96.92,0.34,988,2.9000000000000004,253,7.5,N/A
2018,1,4,17,30,9.3,0,0,0,4,8.6,0,0,0,0,0.514,95.39,105.54,0.38,988,3.4000000000000004,255,7.4,N/A
2018,1,4,18,30,8.4,0,0,0,4,7.2,0,0,0,0,0.514,92.23,114.68,0.42,989,3.9000000000000004,256,7.5,N/A
2018,1,4,19,30,7.7,0,0,0,4,5.800000000000001,0,0,0,0,0.514,87.89,124,0.47000000000000003,990,4.5,255,7.7,N/A
2018,1,4,20,30,7.4,0,0,0,4,4.9,0,0,0,0,0.514,84.24,133.11,0.51,990,5,252,7.7,N/A
2018,1,4,21,30,7.1000000000000005,0,0,0,1,4.7,0,0,0,0,0.514,84.59,141.4,0.55,991,5.5,249,7.4,N/A
2018,1,4,22,30,6.9,0,0,0,0,4.7,0,0,0,0,0.514,85.87,147.88,0.59,991,5.800000000000001,249,7.1000000000000005,N/A
2018,1,4,23,30,6.800000000000001,0,0,0,4,4.7,0,0,0,0,0.514,86.34,151.07,0.61,991,6,249,7,N/A
2018,1,5,0,30,6.2,0,0,0,4,4.7,0,0,0,0,0.514,89.92,149.81,0.61,992,5.9,245,6.2,N/A
2018,1,5,1,30,6,0,0,0,7,4.7,0,0,0,0,0.514,91.69,144.6,0.59,992,5.5,241,5.7,N/A
2018,1,5,2,30,5.800000000000001,0,0,0,6,4.9,0,0,0,0,0.514,93.88,136.97,0.55,992,5,237,5.2,N/A
2018,1,5,3,30,6,0,0,0,7,5.1000000000000005,0,0,0,0,0.514,94,128.13,0.51,992,4.5,235,4.6000000000000005,N/A
2018,1,5,4,30,6.4,0,0,0,7,5.6000000000000005,0,0,0,0,0.514,94.88,118.84,0.47000000000000003,992,4,234,3.9000000000000004,N/A
2018,1,5,5,30,7,0,0,0,7,6.300000000000001,0,0,0,0,0.514,95.16,109.56,0.43,992,3.4000000000000004,235,3.9000000000000004,N/A
2018,1,5,6,30,7.7,0,0,0,7,7,0,0,0,0,0.514,95.03,100.66,0.39,992,2.9000000000000004,238,4.6000000000000005,N/A
2018,1,5,7,30,8,0,0,0,6,7.4,0,0,0,0,0.514,96.32000000000001,92.47,0.35000000000000003,992,2.4000000000000004,240,4.9,N/A
2018,1,5,8,30,8.1,35,177,50,6,7.6000000000000005,5,0,3,5,0.514,96.5,85.17,0.32,993,1.9000000000000001,239,5,N/A
2018,1,5,9,30,8.3,63,408,136,7,7.5,8,0,3,8,0.513,94.75,79.56,0.29,993,1.4000000000000001,235,5,N/A
2018,1,5,10,30,8.700000000000001,73,539,206,4,7.6000000000000005,15,0,3,15,0.513,92.81,75.73,0.27,994,1,231,5,N/A
2018,1,5,11,30,9,81,560,235,7,7.6000000000000005,11,0,0,11,0.513,91.23,74.04,0.26,994,0.8,229,4.800000000000001,N/A
2018,1,5,12,30,8.9,86,504,219,6,7.5,11,0,0,11,0.513,90.89,74.67,0.25,994,0.9,226,4.4,N/A
2018,1,5,13,30,8.6,76,420,167,6,7.300000000000001,9,0,3,9,0.513,91.49,77.54,0.26,994,1.3,222,4,N/A
2018,1,5,14,30,8,50,301,90,6,7,6,0,3,6,0.513,93.11,82.39,0.28,994,1.8,220,3.8000000000000003,N/A
2018,1,5,15,30,7.300000000000001,13,43,14,6,6.300000000000001,1,14,3,2,0.513,93.24,88.66,0.31,994,2.3000000000000003,221,3.8000000000000003,N/A
2018,1,5,16,30,6.6000000000000005,0,0,0,4,5.800000000000001,0,0,0,0,0.513,94.32000000000001,96.77,0.34,995,2.9000000000000004,222,3.7,N/A
2018,1,5,17,30,6,0,0,0,7,5.4,0,0,0,0,0.513,95.97,105.39,0.38,995,3.4000000000000004,221,3.4000000000000004,N/A
2018,1,5,18,30,5.6000000000000005,0,0,0,0,5.2,0,0,0,0,0.513,97.48,114.53,0.42,996,3.9000000000000004,219,3.4000000000000004,N/A
2018,1,5,19,30,5.4,0,0,0,0,5.2,0,0,0,0,0.513,98.46000000000001,123.85000000000001,0.47000000000000003,996,4.5,218,3.4000000000000004,N/A
2018,1,5,20,30,5.300000000000001,0,0,0,0,5.2,0,0,0,0,0.513,99.39,132.96,0.51,997,5,219,3.4000000000000004,N/A
2018,1,5,21,30,5.1000000000000005,0,0,0,0,5.1000000000000005,0,0,0,0,0.513,100,141.25,0.55,997,5.5,219,3.4000000000000004,N/A
2018,1,5,22,30,5,0,0,0,0,5,0,0,0,0,0.513,100,147.74,0.59,998,5.9,218,3.3000000000000003,N/A
2018,1,5,23,30,5,0,0,0,0,4.9,0,0,0,0,0.513,99.49000000000001,150.95000000000002,0.61,998,6,218,3.3000000000000003,N/A
2018,1,6,0,30,4.9,0,0,0,8,4.7,0,0,0,0,0.513,98.82000000000001,149.73,0.61,999,5.9,216,3.1,N/A
2018,1,6,1,30,4.800000000000001,0,0,0,7,4.6000000000000005,0,0,0,0,0.513,98.34,144.55,0.59,1000,5.5,213,2.8000000000000003,N/A
2018,1,6,2,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,0.513,97.67,136.94,0.55,1000,5,209,2.6,N/A
2018,1,6,3,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,0.513,97.99000000000001,128.11,0.51,1001,4.5,208,2.4000000000000004,N/A
2018,1,6,4,30,4.9,0,0,0,7,4.6000000000000005,0,0,0,0,0.513,97.8,118.82000000000001,0.47000000000000003,1001,4,209,2.1,N/A
2018,1,6,5,30,5,0,0,0,7,4.7,0,0,0,0,0.513,97.82000000000001,109.54,0.43,1002,3.4000000000000004,209,1.7000000000000002,N/A
2018,1,6,6,30,5,0,0,0,7,4.7,0,0,0,0,0.513,98.18,100.63,0.39,1002,2.9000000000000004,208,1.2000000000000002,N/A
2018,1,6,7,30,5.1000000000000005,0,0,0,7,4.800000000000001,0,0,0,0,0.513,97.7,92.43,0.35000000000000003,1003,2.4000000000000004,210,1,N/A
2018,1,6,8,30,5.1000000000000005,33,224,52,7,4.6000000000000005,5,0,3,5,0.513,96.84,85.11,0.32,1004,1.9000000000000001,224,0.9,N/A
2018,1,6,9,30,5.1000000000000005,58,445,140,7,4.4,7,0,3,7,0.514,95.04,79.48,0.29,1005,1.4000000000000001,268,0.6000000000000001,N/A
2018,1,6,10,30,5.2,72,546,207,7,4.4,9,0,3,9,0.514,94.48,75.63,0.27,1006,1,329,0.7000000000000001,N/A
2018,1,6,11,30,5.300000000000001,77,582,238,7,4.5,10,0,0,10,0.514,94.43,73.93,0.25,1006,0.8,188,1.3,N/A
2018,1,6,12,30,5.4,74,577,228,7,4.5,11,0,0,11,0.514,94.07000000000001,74.54,0.25,1006,0.9,23,1.8,N/A
2018,1,6,13,30,5.300000000000001,65,510,176,7,4.5,9,0,3,9,0.514,94.77,77.4,0.26,1007,1.3,31,2.2,N/A
2018,1,6,14,30,5.1000000000000005,46,357,94,7,4.5,6,0,3,6,0.514,95.71000000000001,82.24,0.28,1007,1.8,36,2.3000000000000003,N/A
2018,1,6,15,30,4.9,13,61,14,7,4.4,2,0,3,2,0.514,96.69,88.51,0.31,1008,2.3000000000000003,39,2.3000000000000003,N/A
2018,1,6,16,30,4.9,0,0,0,4,4.4,0,0,0,0,0.514,96.51,96.62,0.34,1009,2.9000000000000004,41,2.5,N/A
2018,1,6,17,30,4.9,0,0,0,7,4.4,0,0,0,0,0.514,96.48,105.23,0.38,1010,3.4000000000000004,42,2.7,N/A
2018,1,6,18,30,4.800000000000001,0,0,0,7,4.4,0,0,0,0,0.514,96.92,114.37,0.42,1011,3.9000000000000004,39,2.9000000000000004,N/A
2018,1,6,19,30,4.7,0,0,0,7,4.3,0,0,0,0,0.514,97.03,123.69,0.47000000000000003,1012,4.5,36,3.2,N/A
2018,1,6,20,30,4.4,0,0,0,7,4.1000000000000005,0,0,0,0,0.514,97.78,132.8,0.51,1013,5,35,3.5,N/A
2018,1,6,21,30,4.1000000000000005,0,0,0,8,3.8000000000000003,0,0,0,0,0.514,97.79,141.09,0.55,1014,5.5,35,3.7,N/A
2018,1,6,22,30,3.8000000000000003,0,0,0,7,3.4000000000000004,0,0,0,0,0.514,97.4,147.59,0.59,1015,5.9,35,4,N/A
2018,1,6,23,30,3.6,0,0,0,7,3,0,0,0,0,0.514,96.13,150.82,0.61,1015,6,35,4.1000000000000005,N/A
2018,1,7,0,30,3.2,0,0,0,7,2.7,0,0,0,0,0.514,96.54,149.63,0.61,1016,5.9,39,4.5,N/A
2018,1,7,1,30,2.9000000000000004,0,0,0,7,2.4000000000000004,0,0,0,0,0.514,96.42,144.49,0.59,1016,5.5,42,4.800000000000001,N/A
2018,1,7,2,30,2.6,0,0,0,4,2.1,0,0,0,0,0.514,96.3,136.9,0.55,1017,5,43,4.9,N/A
2018,1,7,3,30,2.3000000000000003,0,0,0,4,1.7000000000000002,0,0,0,0,0.514,95.72,128.08,0.51,1018,4.5,42,5.1000000000000005,N/A
2018,1,7,4,30,1.8,0,0,0,4,1.2000000000000002,0,0,0,0,0.514,95.77,118.8,0.47000000000000003,1019,4,42,5.4,N/A
2018,1,7,5,30,1.2000000000000002,0,0,0,4,0.6000000000000001,0,0,0,0,0.514,95.51,109.52,0.43,1020,3.5,42,5.5,N/A
2018,1,7,6,30,0.6000000000000001,0,0,0,4,-0.2,0,0,0,0,0.514,94.42,100.60000000000001,0.39,1021,2.9000000000000004,44,5.5,N/A
2018,1,7,7,30,0.2,0,0,0,8,-0.9,0,0,0,0,0.514,92.16,92.38,0.35000000000000003,1022,2.4000000000000004,46,5.5,N/A
2018,1,7,8,30,0.6000000000000001,28,349,58,7,-1.3,6,0,3,6,0.514,86.78,85.04,0.32,1023,1.9000000000000001,49,5.7,N/A
2018,1,7,9,30,1.5,46,576,152,7,-1.4000000000000001,10,0,3,10,0.514,81.10000000000001,79.4,0.29,1023,1.4000000000000001,54,6,N/A
2018,1,7,10,30,2.5,54,680,224,7,-1.5,14,0,3,14,0.514,75.09,75.53,0.27,1023,1,59,6.300000000000001,N/A
2018,1,7,11,30,3.1,56,716,256,7,-1.7000000000000002,95,0,0,95,0.514,70.96000000000001,73.8,0.25,1023,0.8,61,6.4,N/A
2018,1,7,12,30,3.3000000000000003,56,702,244,4,-1.9000000000000001,72,0,0,72,0.514,68.94,74.4,0.25,1023,0.9,62,6.4,N/A
2018,1,7,13,30,2.9000000000000004,49,644,191,0,-2,49,644,0,191,0.514,70.28,77.25,0.26,1023,1.3,60,6.1000000000000005,N/A
2018,1,7,14,30,2,37,502,106,0,-1.9000000000000001,37,502,0,106,0.514,75.12,82.08,0.28,1023,1.8,59,5.7,N/A
2018,1,7,15,30,1,13,172,18,0,-2,13,172,0,18,0.514,80.54,88.36,0.31,1024,2.3000000000000003,58,5.5,N/A
2018,1,7,16,30,0.4,0,0,0,0,-1.9000000000000001,0,0,0,0,0.514,84.33,96.46000000000001,0.34,1024,2.9000000000000004,58,5.5,N/A
2018,1,7,17,30,0,0,0,0,4,-1.9000000000000001,0,0,0,0,0.514,86.97,105.07000000000001,0.38,1024,3.4000000000000004,59,5.4,N/A
2018,1,7,18,30,-0.4,0,0,0,4,-2,0,0,0,0,0.514,88.89,114.21000000000001,0.42,1024,3.9000000000000004,60,5.4,N/A
2018,1,7,19,30,-0.9,0,0,0,4,-2.2,0,0,0,0,0.514,90.91,123.53,0.47000000000000003,1024,4.5,60,5.300000000000001,N/A
2018,1,7,20,30,-1.4000000000000001,0,0,0,4,-2.4000000000000004,0,0,0,0,0.514,92.8,132.64000000000001,0.51,1024,5,60,5.2,N/A
2018,1,7,21,30,-1.7000000000000002,0,0,0,4,-2.6,0,0,0,0,0.514,93.49,140.93,0.55,1024,5.5,60,5.2,N/A
2018,1,7,22,30,-1.8,0,0,0,4,-2.8000000000000003,0,0,0,0,0.514,92.93,147.43,0.59,1024,5.9,61,5.2,N/A
