Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,485980,-,-,-,51.41,5.5,0,23,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2018,1,2,16,30,5.1000000000000005,0,0,0,6,4.3,0,0,0,0,3.854,94.84,97.24000000000001,0.13,1005,12.8,188,4.4,N/A
2018,1,2,17,30,5,0,0,0,6,4.2,0,0,0,0,3.854,94.71000000000001,105.87,2.02,1003,6.6000000000000005,183,5,N/A
2018,1,2,18,30,5.2,0,0,0,6,4.1000000000000005,0,0,0,0,3.854,92.84,115.02,1.76,1002,20,186,6.1000000000000005,N/A
2018,1,2,19,30,5.4,0,0,0,6,4.3,0,0,0,0,3.854,92.35000000000001,124.35000000000001,1.8800000000000001,1000,1,196,7,N/A
2018,1,2,20,30,5.5,0,0,0,6,4.5,0,0,0,0,3.854,93.13,133.46,2.23,998,19.200000000000003,202,6.7,N/A
2018,1,2,21,30,5.7,0,0,0,6,4.800000000000001,0,0,0,0,3.854,93.73,141.75,0.15,997,20.400000000000002,201,5.9,N/A
2018,1,2,22,30,6.1000000000000005,0,0,0,6,5.2,0,0,0,0,3.854,93.83,148.21,0.5700000000000001,995,0.6000000000000001,197,5.800000000000001,N/A
2018,1,2,23,30,6.4,0,0,0,6,5.9,0,0,0,0,3.854,96.84,151.34,2.33,994,7.9,196,6,N/A
2018,1,3,0,30,8.9,0,0,0,8,7.4,0,0,0,0,3.854,90.48,149.98,0.38,989,16,202,7.9,N/A
2018,1,3,1,30,10.4,0,0,0,8,9,0,0,0,0,3.854,91.26,144.68,0.26,986,1.1,212,9.5,N/A
2018,1,3,2,30,11.100000000000001,0,0,0,8,9.9,0,0,0,0,3.854,92.02,136.98,2.34,984,17.900000000000002,226,10,N/A
2018,1,3,3,30,11,0,0,0,6,10.4,0,0,0,0,3.854,96.4,128.1,1.9000000000000001,983,16.1,248,9.9,N/A
2018,1,3,4,30,9.3,0,0,0,0,9.200000000000001,0,0,0,0,3.854,99.41,118.8,1.62,984,9.3,266,9.3,N/A
2018,1,3,5,30,7.5,0,0,0,6,6.1000000000000005,0,0,0,0,3.854,90.91,109.52,1.6300000000000001,985,18.6,264,8.5,N/A
2018,1,3,6,30,6.7,0,0,0,7,4.6000000000000005,0,0,0,0,3.854,86.64,100.64,2.09,985,23.400000000000002,260,8.3,N/A
2018,1,3,7,30,6.2,0,0,0,7,3.6,0,0,0,0,3.854,83.25,92.46000000000001,0.5700000000000001,986,1.6,257,8.5,N/A
2018,1,3,8,30,6.2,37,32,40,4,3.6,5,0,3,5,3.854,83.51,85.19,0.21,986,9.1,254,9.1,N/A
2018,1,3,9,30,6.6000000000000005,92,91,109,4,4.2,11,0,3,11,3.854,84.62,79.62,1.43,986,1.9000000000000001,254,10,N/A
2018,1,3,10,30,7.1000000000000005,132,132,165,6,4.7,10,0,3,10,3.854,84.59,75.84,2.5,986,19.200000000000003,257,10.8,N/A
2018,1,3,11,30,7.6000000000000005,147,168,193,4,4.800000000000001,19,0,0,19,3.854,82.64,74.2,1.85,987,3.8000000000000003,262,11.100000000000001,N/A
2018,1,3,12,30,8,117,309,198,4,4.9,16,0,0,16,3.854,80.89,74.88,0.12,989,14.100000000000001,266,10.9,N/A
2018,1,3,13,30,7.9,95,265,151,4,5,12,0,3,12,3.854,81.64,77.79,2.25,990,9.1,267,10.4,N/A
2018,1,3,14,30,7.6000000000000005,61,85,72,4,5,7,0,3,7,3.854,83.39,82.67,2.27,991,22.1,267,9.700000000000001,N/A
2018,1,3,15,30,7.2,3,0,3,4,5,1,0,3,1,3.854,85.69,88.94,1.77,993,16.900000000000002,265,8.9,N/A
2018,1,3,16,30,6.9,0,0,0,4,4.9,0,0,0,0,3.854,87.36,97.10000000000001,2.5500000000000003,993,13.100000000000001,263,8.4,N/A
2018,1,3,17,30,6.800000000000001,0,0,0,4,5,0,0,0,0,3.854,88.17,105.72,1.8800000000000001,994,7,262,8,N/A
2018,1,3,18,30,6.800000000000001,0,0,0,4,5,0,0,0,0,3.854,88.44,114.87,1.6300000000000001,994,20.400000000000002,261,7.7,N/A
2018,1,3,19,30,6.800000000000001,0,0,0,4,5,0,0,0,0,3.854,88.03,124.21000000000001,1.74,995,1.5,261,7.300000000000001,N/A
2018,1,3,20,30,6.7,0,0,0,4,4.9,0,0,0,0,3.854,88.22,133.32,2.1,995,19.8,259,7.1000000000000005,N/A
2018,1,3,21,30,6.6000000000000005,0,0,0,4,4.800000000000001,0,0,0,0,3.854,88.55,141.61,0.02,995,21.1,256,7,N/A
2018,1,3,22,30,6.4,0,0,0,4,4.800000000000001,0,0,0,0,3.854,89.54,148.08,0.44,996,1.4000000000000001,253,6.5,N/A
2018,1,3,23,30,6.2,0,0,0,7,4.7,0,0,0,0,3.854,90.03,151.23,2.18,996,8.8,250,6.1000000000000005,N/A
2018,1,4,0,30,5.4,0,0,0,1,4.5,0,0,0,0,3.854,94.05,149.91,0.42,995,17,245,5.5,N/A
2018,1,4,1,30,5.2,0,0,0,7,4.4,0,0,0,0,3.854,94.85000000000001,144.64000000000001,0.33,995,2,244,5.300000000000001,N/A
2018,1,4,2,30,4.9,0,0,0,7,4.4,0,0,0,0,3.854,96.42,136.96,2.41,995,18.900000000000002,243,5.1000000000000005,N/A
2018,1,4,3,30,4.800000000000001,0,0,0,0,4.4,0,0,0,0,3.854,96.97,128.1,1.97,995,17,242,4.9,N/A
2018,1,4,4,30,4.800000000000001,0,0,0,7,4.4,0,0,0,0,3.854,97.45,118.8,1.68,995,10.3,236,4.6000000000000005,N/A
2018,1,4,5,30,4.9,0,0,0,4,4.5,0,0,0,0,3.854,97.47,109.52,1.69,995,19.5,230,4.4,N/A
2018,1,4,6,30,5.2,0,0,0,6,4.800000000000001,0,0,0,0,3.854,96.93,100.62,2.13,995,24.3,225,4.3,N/A
2018,1,4,7,30,5.5,0,0,0,6,5.1000000000000005,0,0,0,0,3.854,96.98,92.44,0.59,994,2.6,221,4.2,N/A
2018,1,4,8,30,6,36,151,49,6,5.4,5,0,3,5,3.854,96.05,85.15,0.22,994,10,218,3.9000000000000004,N/A
2018,1,4,9,30,6.4,57,436,136,6,5.7,8,0,3,8,3.854,95.13,79.56,1.41,993,2.9000000000000004,207,3.5,N/A
2018,1,4,10,30,6.7,64,576,206,7,5.800000000000001,10,0,3,10,3.854,93.75,75.76,2.45,992,20.200000000000003,192,3.3000000000000003,N/A
2018,1,4,11,30,6.800000000000001,70,599,234,7,5.7,11,0,0,11,3.854,92.85000000000001,74.10000000000001,1.76,990,4.7,179,3.1,N/A
2018,1,4,12,30,7,78,526,216,7,5.9,12,0,0,12,3.854,92.67,74.76,0,988,14.8,186,3.2,N/A
2018,1,4,13,30,8.200000000000001,82,359,159,7,6.7,10,0,3,10,3.854,90.27,77.66,2.11,987,9.600000000000001,217,4.1000000000000005,N/A
2018,1,4,14,30,10,60,142,79,4,8.6,7,0,3,7,3.854,91.14,82.53,2.12,987,22.5,246,5.9,N/A
2018,1,4,15,30,10.700000000000001,10,5,10,7,10.100000000000001,10,5,5,10,3.854,95.89,88.81,1.6300000000000001,987,17.2,253,7.2,N/A
2018,1,4,16,30,10.200000000000001,0,0,0,8,9.600000000000001,0,0,0,0,3.854,96.32000000000001,96.95,2.41,987,13.5,253,7.4,N/A
2018,1,4,17,30,9.3,0,0,0,4,8.700000000000001,0,0,0,0,3.854,95.72,105.58,1.74,988,7.4,255,7.4,N/A
2018,1,4,18,30,8.4,0,0,0,4,7.300000000000001,0,0,0,0,3.854,92.67,114.72,1.49,989,20.900000000000002,256,7.5,N/A
2018,1,4,19,30,7.7,0,0,0,4,5.9,0,0,0,0,3.854,88.12,124.06,1.61,989,2.1,255,7.7,N/A
2018,1,4,20,30,7.4,0,0,0,4,4.9,0,0,0,0,3.854,84.33,133.17000000000002,1.97,990,20.400000000000002,252,7.7,N/A
2018,1,4,21,30,7.1000000000000005,0,0,0,1,4.7,0,0,0,0,3.854,84.49,141.47,2.45,990,21.900000000000002,249,7.4,N/A
2018,1,4,22,30,6.9,0,0,0,0,4.7,0,0,0,0,3.854,85.84,147.94,0.31,991,2.3000000000000003,249,7.1000000000000005,N/A
2018,1,4,23,30,6.800000000000001,0,0,0,4,4.7,0,0,0,0,3.854,86.32000000000001,151.12,2.04,991,9.8,249,7,N/A
2018,1,5,0,30,6.2,0,0,0,4,4.7,0,0,0,0,3.854,89.85000000000001,149.83,0.46,992,18,245,6.2,N/A
2018,1,5,1,30,6,0,0,0,7,4.7,0,0,0,0,3.854,91.61,144.6,0.4,992,3.1,241,5.800000000000001,N/A
2018,1,5,2,30,5.800000000000001,0,0,0,7,4.9,0,0,0,0,3.854,93.81,136.94,2.48,992,19.900000000000002,237,5.2,N/A
2018,1,5,3,30,6,0,0,0,7,5.1000000000000005,0,0,0,0,3.854,93.94,128.09,2.0300000000000002,992,17.900000000000002,235,4.6000000000000005,N/A
2018,1,5,4,30,6.4,0,0,0,7,5.6000000000000005,0,0,0,0,3.854,94.79,118.79,1.74,992,11.200000000000001,234,3.9000000000000004,N/A
2018,1,5,5,30,7,0,0,0,7,6.300000000000001,0,0,0,0,3.854,95.02,109.5,1.74,991,20.5,235,4,N/A
2018,1,5,6,30,7.7,0,0,0,7,6.9,0,0,0,0,3.854,94.92,100.60000000000001,2.17,991,25.200000000000003,238,4.6000000000000005,N/A
2018,1,5,7,30,8,0,0,0,7,7.5,0,0,0,0,3.854,96.37,92.4,0.61,992,3.5,240,4.9,N/A
2018,1,5,8,30,8.1,35,182,51,7,7.6000000000000005,5,0,3,5,3.854,96.52,85.10000000000001,0.22,992,11,239,5,N/A
2018,1,5,9,30,8.4,62,416,138,7,7.5,8,0,3,8,3.854,94.23,79.5,1.3800000000000001,993,3.9000000000000004,235,5,N/A
2018,1,5,10,30,8.700000000000001,72,545,207,4,7.6000000000000005,15,0,3,15,3.854,92.82000000000001,75.67,2.38,993,21.3,231,5,N/A
2018,1,5,11,30,9,80,566,236,7,7.6000000000000005,11,0,0,11,3.854,91.21000000000001,74,1.6600000000000001,993,5.6000000000000005,229,4.800000000000001,N/A
2018,1,5,12,30,8.9,85,508,220,6,7.5,10,0,0,10,3.854,90.8,74.64,2.43,993,15.5,226,4.4,N/A
2018,1,5,13,30,8.6,76,423,167,6,7.300000000000001,9,0,3,9,3.854,91.44,77.53,1.96,993,10.200000000000001,222,3.9000000000000004,N/A
2018,1,5,14,30,7.9,50,302,90,6,7,6,0,3,6,3.854,93.78,82.39,1.97,994,23,220,3.7,N/A
2018,1,5,15,30,7.2,13,44,14,6,6.300000000000001,1,21,3,2,3.854,93.89,88.67,1.48,994,17.6,221,3.8000000000000003,N/A
2018,1,5,16,30,6.6000000000000005,0,0,0,7,5.7,0,0,0,0,3.854,94.3,96.8,2.27,995,13.9,222,3.7,N/A
2018,1,5,17,30,6,0,0,0,7,5.4,0,0,0,0,3.854,95.92,105.42,1.59,995,7.800000000000001,221,3.4000000000000004,N/A
2018,1,5,18,30,5.6000000000000005,0,0,0,1,5.2,0,0,0,0,3.854,97.42,114.57000000000001,1.35,996,21.400000000000002,219,3.4000000000000004,N/A
2018,1,5,19,30,5.4,0,0,0,0,5.2,0,0,0,0,3.854,98.4,123.9,1.48,996,2.7,218,3.4000000000000004,N/A
2018,1,5,20,30,5.300000000000001,0,0,0,1,5.2,0,0,0,0,3.854,99.38,133.02,1.84,997,21.200000000000003,219,3.4000000000000004,N/A
2018,1,5,21,30,5.1000000000000005,0,0,0,1,5.1000000000000005,0,0,0,0,3.854,100,141.31,2.32,997,22.700000000000003,219,3.3000000000000003,N/A
2018,1,5,22,30,5,0,0,0,0,5,0,0,0,0,3.854,100,147.8,0.17,998,3.3000000000000003,218,3.3000000000000003,N/A
2018,1,5,23,30,5,0,0,0,0,4.9,0,0,0,0,3.854,99.55,151,1.8800000000000001,998,10.8,218,3.3000000000000003,N/A
2018,1,6,0,30,4.9,0,0,0,4,4.7,0,0,0,0,3.854,98.87,149.75,0.49,999,19.1,216,3.1,N/A
2018,1,6,1,30,4.800000000000001,0,0,0,7,4.6000000000000005,0,0,0,0,3.854,98.38,144.55,0.46,1000,4.2,213,2.8000000000000003,N/A
2018,1,6,2,30,4.800000000000001,0,0,0,7,4.5,0,0,0,0,3.854,97.68,136.91,2.5500000000000003,1000,21,209,2.6,N/A
2018,1,6,3,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,3.854,97.87,128.07,2.09,1000,18.8,208,2.4000000000000004,N/A
2018,1,6,4,30,4.9,0,0,0,7,4.6000000000000005,0,0,0,0,3.854,97.76,118.77,1.8,1001,12.3,209,2.1,N/A
2018,1,6,5,30,5,0,0,0,7,4.7,0,0,0,0,3.854,97.75,109.49000000000001,1.78,1002,21.5,209,1.7000000000000002,N/A
2018,1,6,6,30,5,0,0,0,7,4.7,0,0,0,0,3.854,98.10000000000001,100.57000000000001,2.2,1002,0.6000000000000001,208,1.2000000000000002,N/A
2018,1,6,7,30,5,0,0,0,7,4.800000000000001,0,0,0,0,3.854,98.28,92.36,0.63,1003,4.5,210,1,N/A
2018,1,6,8,30,5,33,229,53,7,4.6000000000000005,5,0,3,5,3.854,97.35000000000001,85.05,0.21,1004,12.100000000000001,224,0.9,N/A
2018,1,6,9,30,5,58,450,141,7,4.4,7,0,3,7,3.854,95.57000000000001,79.42,1.34,1005,5,268,0.6000000000000001,N/A
2018,1,6,10,30,5.2,71,551,208,7,4.4,9,0,3,9,3.854,94.31,75.58,2.31,1005,22.400000000000002,329,0.7000000000000001,N/A
2018,1,6,11,30,5.300000000000001,77,586,239,7,4.5,10,0,0,10,3.854,94.36,73.88,1.55,1006,6.6000000000000005,188,1.3,N/A
2018,1,6,12,30,5.4,74,579,228,7,4.5,11,0,0,11,3.854,93.98,74.51,2.29,1006,16.3,23,1.9000000000000001,N/A
2018,1,6,13,30,5.300000000000001,65,512,176,7,4.5,9,0,3,9,3.854,94.58,77.39,1.81,1006,10.8,31,2.2,N/A
2018,1,6,14,30,5.1000000000000005,46,358,94,7,4.5,6,0,3,6,3.854,95.61,82.24,1.81,1007,23.5,36,2.3000000000000003,N/A
2018,1,6,15,30,4.9,13,60,14,7,4.4,2,0,3,2,3.854,96.61,88.53,1.32,1008,18.1,39,2.3000000000000003,N/A
2018,1,6,16,30,4.9,0,0,0,4,4.4,0,0,0,0,3.854,96.45,96.64,2.12,1009,14.4,41,2.5,N/A
2018,1,6,17,30,4.9,0,0,0,7,4.4,0,0,0,0,3.854,96.41,105.27,1.45,1010,8.4,42,2.7,N/A
2018,1,6,18,30,4.800000000000001,0,0,0,7,4.3,0,0,0,0,3.854,96.85000000000001,114.41,1.21,1011,22,39,2.9000000000000004,N/A
2018,1,6,19,30,4.7,0,0,0,6,4.3,0,0,0,0,3.854,97.03,123.75,1.34,1012,3.4000000000000004,36,3.1,N/A
2018,1,6,20,30,4.4,0,0,0,7,4.1000000000000005,0,0,0,0,3.854,97.86,132.86,1.71,1013,21.900000000000002,35,3.5,N/A
2018,1,6,21,30,4.2,0,0,0,8,3.8000000000000003,0,0,0,0,3.854,97.28,141.16,2.19,1014,23.700000000000003,35,3.7,N/A
2018,1,6,22,30,3.8000000000000003,0,0,0,7,3.4000000000000004,0,0,0,0,3.854,97.54,147.65,0.04,1014,4.3,35,3.9000000000000004,N/A
2018,1,6,23,30,3.7,0,0,0,7,3.1,0,0,0,0,3.854,95.73,150.87,1.73,1015,11.9,35,4.1000000000000005,N/A
2018,1,7,0,30,3.2,0,0,0,7,2.7,0,0,0,0,3.854,96.84,149.65,0.51,1016,20.200000000000003,39,4.5,N/A
2018,1,7,1,30,3,0,0,0,7,2.4000000000000004,0,0,0,0,3.854,96.01,144.49,0.52,1016,5.300000000000001,42,4.800000000000001,N/A
2018,1,7,2,30,2.7,0,0,0,4,2.1,0,0,0,0,3.854,95.83,136.87,0.05,1017,22.1,43,4.9,N/A
2018,1,7,3,30,2.3000000000000003,0,0,0,4,1.7000000000000002,0,0,0,0,3.854,95.88,128.04,2.15,1018,19.8,42,5.1000000000000005,N/A
2018,1,7,4,30,1.9000000000000001,0,0,0,4,1.2000000000000002,0,0,0,0,3.854,95.10000000000001,118.75,1.85,1018,13.3,42,5.4,N/A
2018,1,7,5,30,1.3,0,0,0,4,0.6000000000000001,0,0,0,0,3.854,94.79,109.46000000000001,1.82,1019,22.5,42,5.5,N/A
2018,1,7,6,30,0.6000000000000001,0,0,0,4,-0.2,0,0,0,0,3.854,94.31,100.54,2.23,1020,1.7000000000000002,44,5.5,N/A
2018,1,7,7,30,0.30000000000000004,0,0,0,8,-0.9,0,0,0,0,3.854,91.37,92.32000000000001,0.64,1021,5.6000000000000005,46,5.5,N/A
2018,1,7,8,30,0.6000000000000001,28,351,59,7,-1.4000000000000001,5,0,3,5,3.854,86.65,84.98,0.2,1022,13.100000000000001,49,5.7,N/A
2018,1,7,9,30,1.5,46,573,152,7,-1.4000000000000001,7,0,3,7,3.855,81.02,79.34,1.3,1023,6.1000000000000005,54,6,N/A
2018,1,7,10,30,2.5,54,676,224,7,-1.5,9,0,3,9,3.855,75,75.47,2.23,1023,23.6,59,6.300000000000001,N/A
2018,1,7,11,30,3.1,56,716,257,7,-1.7000000000000002,92,0,0,92,3.855,70.87,73.76,1.44,1023,7.7,61,6.4,N/A
2018,1,7,12,30,3.3000000000000003,56,702,245,4,-1.9000000000000001,34,0,0,34,3.855,68.85000000000001,74.37,2.15,1023,17.2,62,6.4,N/A
2018,1,7,13,30,2.9000000000000004,49,644,192,0,-2,49,644,0,192,3.855,70.23,77.24,1.6600000000000001,1023,11.5,60,6.1000000000000005,N/A
2018,1,7,14,30,2,37,501,106,0,-1.9000000000000001,37,501,0,106,3.855,75.12,82.08,1.6500000000000001,1023,24.1,59,5.7,N/A
2018,1,7,15,30,1,13,171,18,1,-2,13,171,0,18,3.855,80.57000000000001,88.37,1.17,1023,18.6,58,5.5,N/A
2018,1,7,16,30,0.4,0,0,0,0,-1.9000000000000001,0,0,0,0,3.855,84.51,96.48,1.97,1024,14.9,58,5.5,N/A
2018,1,7,17,30,0,0,0,0,1,-1.9000000000000001,0,0,0,0,3.855,87.14,105.11,1.3,1024,8.9,59,5.4,N/A
2018,1,7,18,30,-0.4,0,0,0,1,-2,0,0,0,0,3.855,89.01,114.25,1.07,1024,22.6,60,5.4,N/A
2018,1,7,19,30,-0.9,0,0,0,1,-2.2,0,0,0,0,3.855,90.98,123.59,1.21,1024,4.1000000000000005,60,5.300000000000001,N/A
2018,1,7,20,30,-1.4000000000000001,0,0,0,4,-2.4000000000000004,0,0,0,0,3.855,92.83,132.7,1.58,1024,22.8,60,5.2,N/A
2018,1,7,21,30,-1.7000000000000002,0,0,0,4,-2.6,0,0,0,0,3.855,93.52,141,2.06,1024,24.6,60,5.2,N/A
2018,1,7,22,30,-1.8,0,0,0,4,-2.8000000000000003,0,0,0,0,3.855,92.94,147.5,2.46,1024,5.300000000000001,61,5.2,N/A
2018,1,7,23,30,-1.9000000000000001,0,0,0,1,-3,0,0,0,0,3.855,92.35000000000001,150.73,1.56,1023,13.100000000000001,61,5.2,N/A
