Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,487104,-,-,-,51.41,5.54,0,23,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2018,1,1,22,30,4.9,0,0,0,6,4.800000000000001,0,0,0,0,4.882,99.13,148.35,0.58,998,14.5,271,4.1000000000000005,N/A
2018,1,1,23,30,4.800000000000001,0,0,0,8,4.5,0,0,0,0,4.882,97.76,151.44,0.36,998,1.1,268,4.1000000000000005,N/A
2018,1,2,0,30,4.6000000000000005,0,0,0,4,4.2,0,0,0,0,4.882,97.57000000000001,150.03,0.63,1000,22.900000000000002,261,3.8000000000000003,N/A
2018,1,2,1,30,4.800000000000001,0,0,0,4,4.3,0,0,0,0,4.882,96.46000000000001,144.69,0.9500000000000001,1001,9.200000000000001,259,4,N/A
2018,1,2,2,30,5,0,0,0,4,4.5,0,0,0,0,4.882,96.55,136.96,1.2,1001,21.400000000000002,264,4.3,N/A
2018,1,2,3,30,5.2,0,0,0,4,4.7,0,0,0,0,4.882,96.25,128.08,0.59,1002,17.1,271,4.7,N/A
2018,1,2,4,30,5.2,0,0,0,4,4.800000000000001,0,0,0,0,4.882,97.03,118.77,2.22,1004,23.900000000000002,275,4.9,N/A
2018,1,2,5,30,5.1000000000000005,0,0,0,4,4.7,0,0,0,0,4.882,97.55,109.5,1.22,1005,5.5,275,4.9,N/A
2018,1,2,6,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,4.882,97.96000000000001,100.62,0.18,1006,5.1000000000000005,271,4.6000000000000005,N/A
2018,1,2,7,30,4.5,0,0,0,4,4.1000000000000005,0,0,0,0,4.882,97.46000000000001,92.46000000000001,2.1,1007,1.6,266,4.4,N/A
2018,1,2,8,30,4.7,35,211,52,4,3.9000000000000004,5,0,3,5,4.882,94.81,85.2,1.9100000000000001,1008,21.8,260,4.2,N/A
2018,1,2,9,30,5.300000000000001,58,462,141,4,4.2,10,0,3,10,4.882,92.93,79.66,0.13,1008,15.4,251,3.9000000000000004,N/A
2018,1,2,10,30,5.9,69,576,209,7,4.6000000000000005,10,0,3,10,4.882,91.41,75.9,0.45,1008,10.200000000000001,240,3.9000000000000004,N/A
2018,1,2,11,30,6.300000000000001,72,620,240,6,4.7,12,0,0,12,4.882,89.5,74.29,0.09,1008,18.1,233,4.1000000000000005,N/A
2018,1,2,12,30,6.5,72,595,226,6,4.4,11,0,3,11,4.882,86.74,74.99,1.6400000000000001,1008,14.5,228,4.2,N/A
2018,1,2,13,30,6.300000000000001,62,529,172,6,4.2,9,0,3,9,4.882,86.57000000000001,77.92,1.67,1007,20.700000000000003,221,3.9000000000000004,N/A
2018,1,2,14,30,5.800000000000001,44,350,87,7,4.2,6,0,3,6,4.882,89.19,82.81,2.44,1007,1.2000000000000002,209,3.7,N/A
2018,1,2,15,30,5.300000000000001,0,0,0,7,4.2,0,0,0,0,4.882,92.89,89.07000000000001,2.16,1006,6,197,4,N/A
2018,1,2,16,30,5.1000000000000005,0,0,0,6,4.3,0,0,0,0,4.882,94.82000000000001,97.26,0.03,1005,8.4,188,4.4,N/A
2018,1,2,17,30,5,0,0,0,6,4.2,0,0,0,0,4.882,94.71000000000001,105.89,0.65,1003,6.800000000000001,183,5,N/A
2018,1,2,18,30,5.1000000000000005,0,0,0,6,4.1000000000000005,0,0,0,0,4.882,93.45,115.04,1.8900000000000001,1002,1.5,186,6.1000000000000005,N/A
2018,1,2,19,30,5.4,0,0,0,6,4.2,0,0,0,0,4.882,92.27,124.37,0.33,1000,12.600000000000001,196,7,N/A
2018,1,2,20,30,5.5,0,0,0,6,4.5,0,0,0,0,4.882,93.06,133.48,1.17,998,11,202,6.800000000000001,N/A
2018,1,2,21,30,5.6000000000000005,0,0,0,6,4.800000000000001,0,0,0,0,4.882,94.29,141.77,1.54,997,15.100000000000001,201,5.9,N/A
2018,1,2,22,30,6.1000000000000005,0,0,0,6,5.2,0,0,0,0,4.882,93.71000000000001,148.23,0.56,995,15.200000000000001,197,5.800000000000001,N/A
2018,1,2,23,30,6.4,0,0,0,6,5.9,0,0,0,0,4.882,96.56,151.34,0.43,994,2,196,6,N/A
2018,1,3,0,30,8.9,0,0,0,8,7.4,0,0,0,0,4.882,90.24,149.97,0.76,989,23.8,202,7.9,N/A
2018,1,3,1,30,10.4,0,0,0,8,9,0,0,0,0,4.882,91.2,144.66,1.08,986,10.100000000000001,212,9.5,N/A
2018,1,3,2,30,11.100000000000001,0,0,0,4,9.8,0,0,0,0,4.882,91.99,136.95000000000002,1.33,984,22.3,226,10,N/A
2018,1,3,3,30,11,0,0,0,6,10.5,0,0,0,0,4.882,96.42,128.08,0.71,983,17.900000000000002,248,9.9,N/A
2018,1,3,4,30,9.4,0,0,0,7,9.200000000000001,0,0,0,0,4.882,98.89,118.77,2.33,984,24.6,266,9.3,N/A
2018,1,3,5,30,7.5,0,0,0,6,6.1000000000000005,0,0,0,0,4.882,90.94,109.5,1.32,985,6.2,264,8.5,N/A
2018,1,3,6,30,6.7,0,0,0,7,4.6000000000000005,0,0,0,0,4.882,86.7,100.61,0.27,985,5.800000000000001,260,8.3,N/A
2018,1,3,7,30,6.2,0,0,0,8,3.6,0,0,0,0,4.882,83.24,92.44,2.18,986,2.3000000000000003,257,8.5,N/A
2018,1,3,8,30,6.2,37,32,40,4,3.6,5,0,3,5,4.882,83.48,85.18,1.97,986,22.400000000000002,254,9.1,N/A
2018,1,3,9,30,6.6000000000000005,93,91,109,4,4.2,11,0,3,11,4.882,84.60000000000001,79.61,0.16,986,16,254,10,N/A
2018,1,3,10,30,7.1000000000000005,133,132,166,6,4.7,10,0,3,10,4.882,84.60000000000001,75.83,0.43,986,10.9,257,10.8,N/A
2018,1,3,11,30,7.6000000000000005,148,167,194,4,4.800000000000001,19,0,0,19,4.882,82.67,74.2,0.02,987,18.5,262,11.100000000000001,N/A
2018,1,3,12,30,8,118,308,198,7,4.9,11,0,0,11,4.882,80.94,74.88,1.52,989,14.3,266,10.9,N/A
2018,1,3,13,30,7.9,95,265,151,4,5,13,0,3,13,4.882,81.69,77.8,1.53,990,20.5,267,10.4,N/A
2018,1,3,14,30,7.6000000000000005,61,85,72,4,5,7,0,3,7,4.882,83.44,82.68,2.3000000000000003,991,1,267,9.700000000000001,N/A
2018,1,3,15,30,7.2,3,0,3,4,5,3,0,5,3,4.882,85.75,88.95,2.02,993,5.9,265,8.9,N/A
2018,1,3,16,30,6.9,0,0,0,4,5,0,0,0,0,4.882,87.41,97.12,2.47,993,8.3,263,8.4,N/A
2018,1,3,17,30,6.800000000000001,0,0,0,4,5,0,0,0,0,4.882,88.21000000000001,105.75,0.54,994,6.800000000000001,262,8,N/A
2018,1,3,18,30,6.800000000000001,0,0,0,4,5,0,0,0,0,4.882,88.5,114.9,1.79,994,1.6,261,7.7,N/A
2018,1,3,19,30,6.800000000000001,0,0,0,4,5,0,0,0,0,4.882,88.07000000000001,124.23,0.24,995,12.8,261,7.300000000000001,N/A
2018,1,3,20,30,6.7,0,0,0,4,4.9,0,0,0,0,4.882,88.24,133.34,1.09,995,11.3,259,7.1000000000000005,N/A
2018,1,3,21,30,6.6000000000000005,0,0,0,4,4.800000000000001,0,0,0,0,4.882,88.56,141.63,1.48,995,15.600000000000001,256,7,N/A
2018,1,3,22,30,6.4,0,0,0,4,4.800000000000001,0,0,0,0,4.882,89.55,148.1,0.55,996,16,253,6.5,N/A
2018,1,3,23,30,6.2,0,0,0,8,4.7,0,0,0,0,4.882,90.03,151.23,0.5,996,2.9000000000000004,250,6.1000000000000005,N/A
2018,1,4,0,30,5.4,0,0,0,1,4.5,0,0,0,0,4.882,94.03,149.9,0.9,995,24.700000000000003,245,5.5,N/A
2018,1,4,1,30,5.1000000000000005,0,0,0,7,4.4,0,0,0,0,4.882,95.48,144.62,1.23,995,11,244,5.300000000000001,N/A
2018,1,4,2,30,4.9,0,0,0,8,4.4,0,0,0,0,4.882,96.38,136.94,1.46,995,23.200000000000003,243,5.1000000000000005,N/A
2018,1,4,3,30,4.800000000000001,0,0,0,0,4.4,0,0,0,0,4.882,96.91,128.07,0.8300000000000001,995,18.8,242,4.9,N/A
2018,1,4,4,30,4.800000000000001,0,0,0,7,4.4,0,0,0,0,4.882,97.38,118.77,2.44,995,25.3,236,4.6000000000000005,N/A
2018,1,4,5,30,4.9,0,0,0,4,4.5,0,0,0,0,4.882,97.39,109.49000000000001,1.42,995,6.9,230,4.4,N/A
2018,1,4,6,30,5.1000000000000005,0,0,0,6,4.7,0,0,0,0,4.882,97.51,100.60000000000001,0.35000000000000003,995,6.5,225,4.3,N/A
2018,1,4,7,30,5.5,0,0,0,6,5,0,0,0,0,4.882,96.9,92.42,2.25,994,2.9000000000000004,221,4.2,N/A
2018,1,4,8,30,6,36,150,49,6,5.4,5,0,3,5,4.882,96.02,85.13,2.02,994,23,218,3.9000000000000004,N/A
2018,1,4,9,30,6.4,58,435,137,6,5.7,8,0,3,8,4.882,95.14,79.55,0.18,993,16.7,207,3.5,N/A
2018,1,4,10,30,6.7,64,576,206,7,5.800000000000001,10,0,3,10,4.882,93.77,75.75,0.41000000000000003,992,11.600000000000001,192,3.3000000000000003,N/A
2018,1,4,11,30,6.800000000000001,70,600,234,7,5.7,12,0,0,12,4.882,92.84,74.10000000000001,2.49,990,19,179,3.1,N/A
2018,1,4,12,30,7,78,528,217,7,5.9,53,0,0,53,4.882,92.54,74.77,1.3800000000000001,988,14.200000000000001,186,3.2,N/A
2018,1,4,13,30,8.1,82,361,159,7,6.6000000000000005,41,0,3,41,4.882,90.51,77.68,1.3800000000000001,987,20.3,217,4.1000000000000005,N/A
2018,1,4,14,30,9.9,60,140,79,4,8.6,7,0,3,7,4.882,91.4,82.55,2.15,987,0.9,246,5.800000000000001,N/A
2018,1,4,15,30,10.700000000000001,9,4,10,7,10.100000000000001,9,4,5,10,4.882,95.89,88.83,1.8900000000000001,987,5.800000000000001,253,7.2,N/A
2018,1,4,16,30,10.200000000000001,0,0,0,8,9.700000000000001,0,0,0,0,4.882,96.39,96.97,2.34,987,8.3,253,7.4,N/A
2018,1,4,17,30,9.3,0,0,0,4,8.700000000000001,0,0,0,0,4.882,95.82000000000001,105.60000000000001,0.43,988,6.9,255,7.4,N/A
2018,1,4,18,30,8.4,0,0,0,4,7.300000000000001,0,0,0,0,4.882,92.79,114.75,1.68,989,1.7000000000000002,256,7.5,N/A
2018,1,4,19,30,7.7,0,0,0,4,5.9,0,0,0,0,4.882,88.16,124.08,0.14,989,13.100000000000001,255,7.7,N/A
2018,1,4,20,30,7.4,0,0,0,4,4.9,0,0,0,0,4.882,84.32000000000001,133.19,1.01,990,11.8,252,7.7,N/A
2018,1,4,21,30,7.1000000000000005,0,0,0,1,4.7,0,0,0,0,4.882,84.49,141.49,1.43,990,16.2,249,7.4,N/A
2018,1,4,22,30,6.9,0,0,0,0,4.7,0,0,0,0,4.882,85.85000000000001,147.96,0.53,991,16.8,249,7.1000000000000005,N/A
2018,1,4,23,30,6.800000000000001,0,0,0,4,4.7,0,0,0,0,4.882,86.33,151.12,0.5700000000000001,991,3.8000000000000003,249,7,N/A
2018,1,5,0,30,6.2,0,0,0,4,4.7,0,0,0,0,4.882,89.84,149.82,1.05,992,0.2,245,6.2,N/A
2018,1,5,1,30,6,0,0,0,7,4.7,0,0,0,0,4.882,91.57000000000001,144.58,1.37,992,12,241,5.800000000000001,N/A
2018,1,5,2,30,5.800000000000001,0,0,0,7,4.9,0,0,0,0,4.882,93.75,136.92000000000002,1.59,992,24.1,237,5.2,N/A
2018,1,5,3,30,5.9,0,0,0,7,5.1000000000000005,0,0,0,0,4.882,94.48,128.06,0.9500000000000001,992,19.6,235,4.6000000000000005,N/A
2018,1,5,4,30,6.4,0,0,0,7,5.6000000000000005,0,0,0,0,4.882,94.64,118.76,2.5500000000000003,992,0.4,234,3.9000000000000004,N/A
2018,1,5,5,30,7,0,0,0,7,6.2,0,0,0,0,4.882,94.9,109.48,1.51,991,7.6000000000000005,235,3.9000000000000004,N/A
2018,1,5,6,30,7.7,0,0,0,7,6.9,0,0,0,0,4.882,94.85000000000001,100.58,0.44,991,7.2,238,4.6000000000000005,N/A
2018,1,5,7,30,8,0,0,0,7,7.5,0,0,0,0,4.882,96.37,92.38,2.32,992,3.6,240,4.9,N/A
2018,1,5,8,30,8.1,35,182,51,7,7.6000000000000005,5,0,3,5,4.882,96.58,85.09,2.07,992,23.6,239,5,N/A
2018,1,5,9,30,8.4,62,417,138,7,7.5,8,0,3,8,4.882,94.28,79.49,0.21,993,17.3,235,5,N/A
2018,1,5,10,30,8.700000000000001,73,545,208,4,7.6000000000000005,15,0,3,15,4.882,92.87,75.67,0.39,993,12.3,231,5,N/A
2018,1,5,11,30,9,80,566,237,7,7.7,12,0,0,12,4.882,91.25,74,2.4,993,19.5,229,4.800000000000001,N/A
2018,1,5,12,30,8.9,86,509,220,6,7.5,11,0,0,11,4.882,90.85000000000001,74.64,1.24,993,14.100000000000001,226,4.4,N/A
2018,1,5,13,30,8.6,76,422,167,6,7.300000000000001,9,0,3,9,4.882,91.53,77.54,1.23,993,20.200000000000003,222,3.9000000000000004,N/A
2018,1,5,14,30,7.9,50,301,90,6,7,6,0,3,6,4.882,93.87,82.41,2.0100000000000002,994,0.8,220,3.7,N/A
2018,1,5,15,30,7.2,13,43,14,6,6.300000000000001,1,39,3,2,4.882,93.96000000000001,88.69,1.75,994,5.7,221,3.8000000000000003,N/A
2018,1,5,16,30,6.6000000000000005,0,0,0,7,5.800000000000001,0,0,0,0,4.882,94.32000000000001,96.82000000000001,2.22,995,8.3,222,3.7,N/A
2018,1,5,17,30,6,0,0,0,7,5.4,0,0,0,0,4.882,95.91,105.45,0.32,995,6.9,221,3.4000000000000004,N/A
2018,1,5,18,30,5.6000000000000005,0,0,0,1,5.2,0,0,0,0,4.882,97.38,114.60000000000001,1.58,996,1.9000000000000001,219,3.4000000000000004,N/A
2018,1,5,19,30,5.4,0,0,0,1,5.2,0,0,0,0,4.882,98.36,123.93,0.05,996,13.4,218,3.4000000000000004,N/A
2018,1,5,20,30,5.300000000000001,0,0,0,1,5.2,0,0,0,0,4.882,99.36,133.04,0.9400000000000001,997,12.200000000000001,219,3.4000000000000004,N/A
2018,1,5,21,30,5.1000000000000005,0,0,0,1,5.1000000000000005,0,0,0,0,4.882,100,141.34,1.37,997,16.900000000000002,219,3.3000000000000003,N/A
2018,1,5,22,30,5,0,0,0,0,5,0,0,0,0,4.882,100,147.81,0.53,998,17.7,218,3.3000000000000003,N/A
2018,1,5,23,30,5,0,0,0,1,4.9,0,0,0,0,4.882,99.54,151,0.66,998,4.9,218,3.3000000000000003,N/A
2018,1,6,0,30,4.800000000000001,0,0,0,4,4.7,0,0,0,0,4.882,99.53,149.74,1.2,999,1.3,216,3.1,N/A
2018,1,6,1,30,4.800000000000001,0,0,0,7,4.6000000000000005,0,0,0,0,4.882,98.34,144.53,1.52,1000,13.100000000000001,213,2.8000000000000003,N/A
2018,1,6,2,30,4.800000000000001,0,0,0,7,4.5,0,0,0,0,4.882,97.64,136.89000000000001,1.72,1000,25.1,209,2.6,N/A
2018,1,6,3,30,4.800000000000001,0,0,0,4,4.5,0,0,0,0,4.882,97.82000000000001,128.04,1.07,1000,20.6,208,2.4000000000000004,N/A
2018,1,6,4,30,4.9,0,0,0,7,4.6000000000000005,0,0,0,0,4.882,97.71000000000001,118.74000000000001,0.1,1001,1.1,209,2.1,N/A
2018,1,6,5,30,5,0,0,0,7,4.7,0,0,0,0,4.882,97.71000000000001,109.46000000000001,1.61,1002,8.4,209,1.7000000000000002,N/A
2018,1,6,6,30,5,0,0,0,7,4.7,0,0,0,0,4.882,98.06,100.55,0.52,1002,7.9,208,1.2000000000000002,N/A
2018,1,6,7,30,5,0,0,0,7,4.7,0,0,0,0,4.882,98.24000000000001,92.34,2.39,1003,4.2,210,1,N/A
2018,1,6,8,30,5,34,231,54,7,4.6000000000000005,5,0,3,5,4.882,97.28,85.03,2.12,1004,24.3,224,0.9,N/A
2018,1,6,9,30,5,58,451,141,7,4.3,7,0,3,7,4.626,95.47,79.41,0.22,1005,17.900000000000002,268,0.6000000000000001,N/A
2018,1,6,10,30,5.2,72,552,209,7,4.3,9,0,3,9,4.626,94.2,75.57000000000001,0.36,1005,13,329,0.7000000000000001,N/A
2018,1,6,11,30,5.300000000000001,77,587,240,7,4.4,10,0,0,10,4.626,94.23,73.88,2.3000000000000003,1006,20.1,188,1.3,N/A
2018,1,6,12,30,5.300000000000001,74,580,229,7,4.5,11,0,0,11,4.626,94.52,74.51,1.09,1006,14,23,1.9000000000000001,N/A
2018,1,6,13,30,5.300000000000001,65,512,177,7,4.5,9,0,3,9,4.626,94.47,77.4,1.07,1006,20,31,2.2,N/A
2018,1,6,14,30,5.1000000000000005,46,358,94,7,4.4,6,0,3,6,4.626,95.53,82.26,1.86,1007,0.7000000000000001,36,2.3000000000000003,N/A
2018,1,6,15,30,4.9,13,60,14,7,4.4,2,0,3,2,4.626,96.56,88.54,1.62,1008,5.6000000000000005,39,2.3000000000000003,N/A
2018,1,6,16,30,4.9,0,0,0,4,4.4,0,0,0,0,4.626,96.42,96.66,2.09,1009,8.3,41,2.5,N/A
2018,1,6,17,30,4.9,0,0,0,7,4.4,0,0,0,0,4.626,96.39,105.29,0.21,1010,7.1000000000000005,42,2.7,N/A
2018,1,6,18,30,4.800000000000001,0,0,0,7,4.3,0,0,0,0,4.626,96.84,114.44,1.48,1011,2.1,39,2.9000000000000004,N/A
2018,1,6,19,30,4.7,0,0,0,6,4.3,0,0,0,0,4.626,97.04,123.77,2.52,1012,13.8,36,3.1,N/A
2018,1,6,20,30,4.4,0,0,0,7,4.1000000000000005,0,0,0,0,4.626,97.89,132.88,0.86,1013,12.8,35,3.5,N/A
2018,1,6,21,30,4.2,0,0,0,8,3.8000000000000003,0,0,0,0,4.626,97.31,141.18,1.33,1014,17.7,35,3.7,N/A
2018,1,6,22,30,3.9000000000000004,0,0,0,7,3.5,0,0,0,0,4.626,96.88,147.66,0.53,1014,18.6,35,3.9000000000000004,N/A
2018,1,6,23,30,3.7,0,0,0,7,3.1,0,0,0,0,4.626,95.74000000000001,150.87,0.75,1015,6,35,4.1000000000000005,N/A
2018,1,7,0,30,3.2,0,0,0,7,2.7,0,0,0,0,4.626,96.85000000000001,149.64000000000001,1.35,1016,2.4000000000000004,39,4.5,N/A
2018,1,7,1,30,3,0,0,0,7,2.4000000000000004,0,0,0,0,4.626,95.99000000000001,144.47,1.67,1016,14.200000000000001,42,4.800000000000001,N/A
2018,1,7,2,30,2.7,0,0,0,4,2.1,0,0,0,0,4.626,95.79,136.85,1.86,1017,0.5,43,4.9,N/A
2018,1,7,3,30,2.3000000000000003,0,0,0,4,1.7000000000000002,0,0,0,0,4.626,95.8,128.02,1.19,1018,21.5,42,5.1000000000000005,N/A
2018,1,7,4,30,1.9000000000000001,0,0,0,4,1.2000000000000002,0,0,0,0,4.626,94.98,118.72,0.21,1018,1.9000000000000001,42,5.4,N/A
2018,1,7,5,30,1.2000000000000002,0,0,0,4,0.5,0,0,0,0,4.626,95.32000000000001,109.43,1.7,1019,9.200000000000001,42,5.5,N/A
2018,1,7,6,30,0.6000000000000001,0,0,0,4,-0.2,0,0,0,0,4.626,94.13,100.52,0.6,1020,8.6,44,5.5,N/A
2018,1,7,7,30,0.2,0,0,0,8,-1,0,0,0,0,4.626,91.85000000000001,92.3,2.46,1021,4.9,46,5.5,N/A
2018,1,7,8,30,0.6000000000000001,28,353,59,7,-1.4000000000000001,5,0,3,5,4.626,86.49,84.96000000000001,2.16,1022,24.900000000000002,49,5.7,N/A
2018,1,7,9,30,1.5,46,578,153,7,-1.4000000000000001,7,0,3,7,4.626,80.87,79.33,0.23,1023,18.5,54,6,N/A
2018,1,7,10,30,2.5,54,677,224,7,-1.5,9,0,3,9,4.626,74.84,75.47,0.32,1023,13.8,59,6.300000000000001,N/A
2018,1,7,11,30,3.1,57,717,257,4,-1.7000000000000002,71,0,3,71,4.626,70.7,73.76,2.2,1023,20.8,61,6.4,N/A
2018,1,7,12,30,3.3000000000000003,56,703,245,4,-1.9000000000000001,34,0,0,34,4.626,68.67,74.37,0.9400000000000001,1023,13.9,62,6.4,N/A
2018,1,7,13,30,2.9000000000000004,49,645,192,0,-2,49,645,0,192,4.626,70.06,77.25,0.92,1023,20,60,6.1000000000000005,N/A
2018,1,7,14,30,2,37,501,106,0,-2,37,501,0,106,4.626,74.98,82.10000000000001,1.71,1023,0.6000000000000001,59,5.7,N/A
2018,1,7,15,30,1,13,170,18,1,-2,13,170,0,18,4.626,80.45,88.39,1.48,1023,5.6000000000000005,58,5.5,N/A
2018,1,7,16,30,0.4,0,0,0,0,-1.9000000000000001,0,0,0,0,4.626,84.42,96.5,1.97,1024,8.4,58,5.5,N/A
2018,1,7,17,30,0,0,0,0,4,-1.9000000000000001,0,0,0,0,4.626,87.06,105.13,0.1,1024,7.2,59,5.4,N/A
2018,1,7,18,30,-0.4,0,0,0,1,-2,0,0,0,0,4.626,88.93,114.28,1.37,1024,2.4000000000000004,60,5.4,N/A
2018,1,7,19,30,-0.9,0,0,0,4,-2.2,0,0,0,0,4.626,90.88,123.61,2.43,1024,14.200000000000001,60,5.300000000000001,N/A
2018,1,7,20,30,-1.4000000000000001,0,0,0,4,-2.4000000000000004,0,0,0,0,4.626,92.73,132.72,0.79,1024,13.4,60,5.2,N/A
2018,1,7,21,30,-1.7000000000000002,0,0,0,4,-2.6,0,0,0,0,4.626,93.42,141.02,1.28,1024,18.5,60,5.2,N/A
2018,1,7,22,30,-1.9000000000000001,0,0,0,4,-2.8000000000000003,0,0,0,0,4.626,93.52,147.51,0.53,1024,19.6,61,5.2,N/A
